topology,ba_m,seed,target,target_deg,i_event,t_event,sync_pre,sync_event,sync_post,sync_surge,h_pre,h_post,delta_H,lz_pre,lz_post,delta_LZ
BA_m3_fonctionnel,3,1,hub,37,0.8,50,0.9980093815367054,0.9444974490766133,0.9984493234184504,-0.053511932460092115,2.185635373615329,2.897402149889359,0.7117667762740303,0.93346179466335,0.9467495070428993,0.013287712379549288
BA_m3_fonctionnel,3,1,hub,37,0.8,150,0.9985814176666653,0.9266726540524501,0.9976992486731338,-0.07190876361421517,2.401349873771338,2.4106564423902035,0.009306568618865363,0.9374481083772147,0.9480782782808543,0.01063016990363963
BA_m3_fonctionnel,3,1,hub,37,0.8,300,0.998475764821395,0.8469144622617042,0.999116599077431,-0.1515613025596908,2.1803165207756336,2.1331232798624624,-0.04719324091317123,0.9327974090443725,0.9381124939961921,0.005315084951819649
BA_m3_fonctionnel,3,1,hub,37,1.5,50,0.9983774858812421,0.9175091731080073,0.9989950448237116,-0.08086831277323481,2.159831930647759,2.1590620818334165,-0.0007698488143423887,0.93346179466335,0.9361193371392599,0.00265754247590988
BA_m3_fonctionnel,3,1,hub,37,1.5,150,0.9982224052412435,0.9584193357900493,0.9989262234086952,-0.03980306945119416,1.8543127951237572,2.149855310120199,0.2955425149964417,0.9301398665684627,0.9347905659013049,0.004650699332842234
BA_m3_fonctionnel,3,1,hub,37,1.5,300,0.9976958649156403,0.9734858710071211,0.9985437264049618,-0.02420999390851919,2.1154579468711603,1.7240177013653657,-0.3914402455057946,0.9374481083772147,0.93346179466335,-0.003986313713864709
BA_m3_fonctionnel,3,1,hub,37,3.0,50,0.9979528969687699,0.925750485019635,0.9984989549430819,-0.0722024119491349,1.9920181290118566,1.8121938139487814,-0.17982431506307517,0.9374481083772149,0.9327974090443726,-0.004650699332842345
BA_m3_fonctionnel,3,1,hub,37,3.0,150,0.9958788255040675,0.9681859145639605,0.9989243155015045,-0.027692910940106952,1.9435516049062722,1.7617761766467184,-0.18177542825955384,0.9401056508531247,0.9374481083772149,-0.0026575424759097688
BA_m3_fonctionnel,3,1,hub,37,3.0,300,0.9978024038178616,0.9807549428762671,0.9989515558424134,-0.017047460941594483,1.8956400027853022,1.3609127123964002,-0.534727290388902,0.9301398665684627,0.9301398665684627,0.0
BA_m3_fonctionnel,3,2,peripheral,3,0.3,50,0.9930958448239345,0.9971965575756625,0.9894312242824878,0.004100712751727964,3.7526899780149097,2.615493196482872,-1.1371967815320376,0.9866126441815478,1.0317908662720152,0.0451782220904674
BA_m3_fonctionnel,3,2,peripheral,3,0.3,150,0.9960126957716631,0.9762901366918614,0.9798550927378609,-0.019722559079801694,3.4493292723210947,2.5978785343781006,-0.8514507379429941,0.9839551017056377,1.086934872647146,0.10297977094150823
BA_m3_fonctionnel,3,2,peripheral,3,0.3,300,0.99113149576342,0.8271245818294158,0.9862046180207198,-0.16400691393400413,3.177449549888987,2.998768034621027,-0.17868151526795994,0.9806331736107505,1.0816197876953262,0.10098661408457565
BA_m3_fonctionnel,3,2,peripheral,3,0.8,50,0.9940169288925222,0.9376130283519037,0.991775907534706,-0.0564039005406185,2.913862566004362,3.3776473093867856,0.4637847433824236,0.9580440625655164,1.0424210361756552,0.08437697361013874
BA_m3_fonctionnel,3,2,peripheral,3,0.8,150,0.9980407895175857,0.9390398872456461,0.9971391358507634,-0.05900090227193955,2.556462203087851,3.6655392052859295,1.1090770021980783,0.944756350185967,1.0118592977026917,0.06710294751672463
BA_m3_fonctionnel,3,2,peripheral,3,0.8,300,0.998062063316832,0.874820525378864,0.9974639697859733,-0.123241537937968,2.148360062310871,3.049088897776296,0.9007288354654253,0.9374481083772147,0.9633591475173365,0.025911039140121828
BA_m3_fonctionnel,3,2,peripheral,3,1.5,50,0.9974999756297571,0.9376405645613686,0.9989827130871267,-0.059859411068388546,2.257128826329175,2.4381378902929876,0.18100906396381244,0.93346179466335,0.9500714351377867,0.016609640474436693
BA_m3_fonctionnel,3,2,peripheral,3,1.5,150,0.998019715379219,0.9574018013196077,0.9985055221723133,-0.04061791405961124,2.2758293109534007,2.89190362489114,0.6160743139377391,0.9414344220910797,0.9427631933290347,0.00132877123795494
