D,m,seed,lambda2,h_mean,h_std,synchrony,u_mean
0.0,6,314,4.009904865774196,3.7973808267144213,0.7179395001111614,0.6843512608015934,0.04999999999999999
0.0,6,2024,4.021648250766576,3.832569084184714,0.7019226912473249,0.6818391948503436,0.04999999999999999
0.0,6,888,4.040733976980441,3.8990700367390008,0.7110337726898478,0.6559086016633071,0.04999999999999999
0.0,7,42,5.046239141923623,3.734145713545547,0.7080542140796936,0.6639320327965124,0.04999999999999999
0.0,7,123,4.7409083250125645,3.747399321045441,0.7420173886230067,0.6923500559365923,0.04999999999999999
0.0,7,777,4.933027260095069,3.7755114295234526,0.7191905098588921,0.6649814179784678,0.04999999999999999
0.0,7,17,4.885863533785157,3.7804507767083573,0.7427835049360952,0.6721441665007156,0.04999999999999999
0.0,7,256,4.915820667375157,3.7359741826533717,0.7416079962334087,0.6766806289201718,0.04999999999999999
0.0,7,1337,4.908041822560222,3.667671851808901,0.7628854249490057,0.6680129807722288,0.04999999999999999
0.0,7,99,5.002744169349753,3.743898028716904,0.7484115893929325,0.6653600142077526,0.04999999999999999
0.0,7,314,4.8193342890895945,3.7973808267144213,0.7179395001111614,0.6843512608015934,0.04999999999999999
0.0,7,2024,5.016619280236991,3.832569084184714,0.7019226912473249,0.6818391948503436,0.04999999999999999
0.0,7,888,4.787359784653482,3.8990700367390008,0.7110337726898478,0.6559086016633071,0.04999999999999999
0.0,8,42,5.863867825037325,3.734145713545547,0.7080542140796936,0.6639320327965124,0.04999999999999999
0.0,8,123,5.813541627833227,3.747399321045441,0.7420173886230067,0.6923500559365923,0.04999999999999999
0.0,8,777,5.811457018031075,3.7755114295234526,0.7191905098588921,0.6649814179784678,0.04999999999999999
0.0,8,17,5.889383261626577,3.7804507767083573,0.7427835049360952,0.6721441665007156,0.04999999999999999
0.0,8,256,5.978792288248004,3.7359741826533717,0.7416079962334087,0.6766806289201718,0.04999999999999999
0.0,8,1337,5.863021283613117,3.667671851808901,0.7628854249490057,0.6680129807722288,0.04999999999999999
0.0,8,99,5.694152958490871,3.743898028716904,0.7484115893929325,0.6653600142077526,0.04999999999999999
0.0,8,314,5.730897234439651,3.7973808267144213,0.7179395001111614,0.6843512608015934,0.04999999999999999
0.0,8,2024,5.52319545610227,3.832569084184714,0.7019226912473249,0.6818391948503436,0.04999999999999999
0.0,8,888,5.897156864815137,3.8990700367390008,0.7110337726898478,0.6559086016633071,0.04999999999999999
0.0,10,42,7.696252993949204,3.734145713545547,0.7080542140796936,0.6639320327965124,0.04999999999999999
0.0,10,123,7.827150494815136,3.747399321045441,0.7420173886230067,0.6923500559365923,0.04999999999999999
0.0,10,777,7.9191809093048295,3.7755114295234526,0.7191905098588921,0.6649814179784678,0.04999999999999999
0.0,10,17,7.742782711059069,3.7804507767083573,0.7427835049360952,0.6721441665007156,0.04999999999999999
0.0,10,256,7.601080344776803,3.7359741826533717,0.7416079962334087,0.6766806289201718,0.04999999999999999
0.0,10,1337,7.836194174471441,3.667671851808901,0.7628854249490057,0.6680129807722288,0.04999999999999999
0.0,10,99,7.720976355089896,3.743898028716904,0.7484115893929325,0.6653600142077526,0.04999999999999999
0.0,10,314,7.848234758108013,3.7973808267144213,0.7179395001111614,0.6843512608015934,0.04999999999999999
0.0,10,2024,7.817024356239386,3.832569084184714,0.7019226912473249,0.6818391948503436,0.04999999999999999
0.0,10,888,7.827164859889888,3.8990700367390008,0.7110337726898478,0.6559086016633071,0.04999999999999999
0.15,1,42,0.025832798313918725,3.7227652297225964,0.7593193743011174,0.49431800297027095,0.3320754050590704
0.15,1,123,0.03228147865364581,4.412503801284555,0.5860599677126382,0.3282995303922735,0.5199031250240855
0.15,1,777,0.02171117136520008,4.751803252638763,0.539446608376886,0.2802648669469148,0.6737390630023734
0.15,1,17,0.017578225300412847,4.092800529925434,0.6442914210961349,0.43278446128530096,0.4537387867979292
0.15,1,256,0.03110623936813337,4.206540047984519,0.6657210114049181,0.4070325857096479,0.4926014699522064
0.15,1,1337,0.031748497854844245,4.0690245109909515,0.6379251273806825,0.44738371903849083,0.42744530896326105
0.15,1,99,0.021246996627345402,3.9435002072503846,0.7165306721873116,0.47620809868875713,0.4139346588775382
0.15,1,314,0.016299580416424958,4.085304620704446,0.6572178391971912,0.5001717877566492,0.39057768591556885
0.15,1,2024,0.01459524874160806,4.681035993102585,0.5444931388699934,0.2818044961729927,0.6918708328827737
0.15,1,888,0.022243158026999155,4.105247944508201,0.711301236237326,0.3850084853843398,0.4688590418676803
0.15,2,42,0.6247183472393513,4.920929557003231,0.1918374799735572,0.053038489569374944,0.9995211687781037
0.15,2,123,0.6473208736194,4.9560013148631645,0.1578431399271606,0.0251746400964731,0.9994812110027455
0.15,2,777,0.6606809922329718,4.79936445243562,0.15579076196565866,0.11152753681216204,0.999337092178904
0.15,2,17,0.6613934109420985,4.6885304598593445,0.14992428066579602,0.027504332537981104,0.9992612496794264
0.15,2,256,0.5790593569235655,4.813271462453018,0.2236319670884562,0.09944085661782115,0.9997075009813675
0.15,2,1337,0.6150734894378542,4.824984779582439,0.2519703260285032,0.0889979046565764,0.9994969307849633
0.15,2,99,0.655181844135172,4.747461011097718,0.07777805723438114,0.004767474984976648,0.9996327980450824
0.15,2,314,0.6013124959794293,4.637351734636734,0.07862808198829085,0.10867288872796328,0.9987755508336157
0.15,2,2024,0.6069406152712088,4.756792365430273,0.2602252365981672,0.14076924991017897,0.9998825413674522
0.15,2,888,0.6107678652603913,4.77364722095576,0.0830927357817521,0.012030322366838769,0.999509384144895
0.15,3,42,1.4125586946055446,4.369270389542065,0.11658029922597109,-0.007550039200094007,0.9998505354978211
0.15,3,123,1.408024972726653,4.1486526045009215,0.13655795923834305,-0.006572350573243514,0.999961022065464
0.15,3,777,1.4210781085133866,4.237950698164247,0.1121551038557277,-0.008210572641440681,0.9999768068822711
0.15,3,17,1.3346860164471637,4.25878035061007,0.1087328783461286,0.003802104892103515,0.9999093697423743
0.15,3,256,1.3862848540411232,4.193915985343976,0.11656738879313024,-0.008351960094937234,0.9999019369955721
0.15,3,1337,1.3646343580782165,4.243322928952886,0.11459546339637237,-0.008882958843511478,0.9999016941965431
0.15,3,99,1.4004077533311368,4.212426781386948,0.11199251232353631,-0.008435520421700099,0.9999503382967495
0.15,3,314,1.3783053612269245,4.323803142802063,0.1116762731719634,-0.007814421054236392,0.9999722368895188
