config,topo,m,i_stim,seed,node,degree,lz_full,lz_tail
FROZEN_U,ba_m3_functional,3,0.3,3,3,32,1.7280519250041348,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,3,4,16,1.0423170341294783,1.4949164857190111
FROZEN_U,ba_m3_functional,3,0.3,3,5,13,1.7554813206391213,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,3,6,14,1.7554813206391213,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,3,7,10,1.6731931337341626,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,3,8,4,1.6457637380991763,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,3,9,8,1.7554813206391213,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,3,10,18,1.0423170341294783,1.411865569845733
FROZEN_U,ba_m3_functional,3,0.3,3,11,11,1.7280519250041348,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,3,12,6,1.7280519250041348,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,3,13,9,1.0697464297644645,1.411865569845733
FROZEN_U,ba_m3_functional,3,0.3,3,14,6,1.7280519250041348,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,3,15,5,1.7006225293691488,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,3,16,4,1.6457637380991763,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,3,17,9,1.7554813206391213,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,3,18,13,1.7006225293691488,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,3,19,4,1.1520346166694233,1.411865569845733
FROZEN_U,ba_m3_functional,3,0.3,3,20,4,1.6731931337341626,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,3,21,6,1.7554813206391213,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,3,22,7,1.6731931337341626,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,3,23,5,1.7006225293691488,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,3,24,6,1.7006225293691488,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,3,25,8,1.6731931337341626,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,3,26,11,1.7280519250041348,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,3,27,6,1.7006225293691488,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,3,28,4,1.6457637380991763,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,3,29,3,1.0423170341294783,1.4949164857190111
FROZEN_U,ba_m3_functional,3,0.3,3,30,5,1.7554813206391213,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,3,31,5,1.7554813206391213,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,3,32,6,1.7554813206391213,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,3,33,4,1.7006225293691488,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,3,34,5,1.7280519250041348,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,3,35,5,1.1246052210344373,1.411865569845733
FROZEN_U,ba_m3_functional,3,0.3,3,36,6,1.6731931337341626,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,3,37,7,1.097175825399451,1.4949164857190111
FROZEN_U,ba_m3_functional,3,0.3,3,38,6,1.6731931337341626,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,3,39,10,1.7280519250041348,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,3,40,5,1.7280519250041348,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,3,41,4,1.7554813206391213,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,3,42,4,1.7829107162741078,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,3,43,4,1.7280519250041348,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,3,44,7,1.7280519250041348,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,3,45,5,1.7006225293691488,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,3,46,3,1.1246052210344373,1.4949164857190111
FROZEN_U,ba_m3_functional,3,0.3,3,47,3,1.6731931337341626,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,3,48,4,1.7280519250041348,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,3,49,5,1.7280519250041348,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,3,50,4,1.7006225293691488,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,3,51,4,1.7280519250041348,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,3,52,4,1.7280519250041348,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,3,53,3,1.1520346166694233,1.4949164857190111
FROZEN_U,ba_m3_functional,3,0.3,3,54,4,1.7006225293691488,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,3,55,4,1.7554813206391213,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,3,56,4,1.7006225293691488,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,3,57,3,1.1520346166694233,1.4949164857190111
FROZEN_U,ba_m3_functional,3,0.3,3,58,5,1.6457637380991763,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,3,59,3,1.7280519250041348,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,3,60,4,1.6731931337341626,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,3,61,5,1.7280519250041348,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,3,62,3,1.7280519250041348,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,3,63,4,1.7280519250041348,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,3,64,3,1.0423170341294783,1.411865569845733
FROZEN_U,ba_m3_functional,3,0.3,3,65,3,1.7280519250041348,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,3,66,4,1.6457637380991763,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,3,67,3,1.7280519250041348,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,3,68,4,1.0697464297644645,1.411865569845733
FROZEN_U,ba_m3_functional,3,0.3,3,69,3,1.7280519250041348,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,3,70,4,1.7280519250041348,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,3,71,3,1.7280519250041348,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,3,72,3,1.0697464297644645,1.411865569845733
FROZEN_U,ba_m3_functional,3,0.3,3,73,4,1.7280519250041348,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,3,74,3,1.7006225293691488,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,3,75,5,1.7554813206391213,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,3,76,4,1.7829107162741078,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,3,77,4,1.7280519250041348,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,3,78,3,1.6731931337341626,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,3,79,4,1.7280519250041348,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,3,80,4,1.097175825399451,1.411865569845733
FROZEN_U,ba_m3_functional,3,0.3,3,81,3,1.7006225293691488,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,3,82,3,1.7280519250041348,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,3,83,3,1.7280519250041348,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,3,84,3,1.7006225293691488,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,3,85,3,1.7280519250041348,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,3,86,3,1.7006225293691488,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,3,87,3,1.7554813206391213,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,3,88,3,1.7006225293691488,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,3,89,3,1.1794640123044096,1.411865569845733
FROZEN_U,ba_m3_functional,3,0.3,3,90,3,1.7280519250041348,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,3,91,3,1.7554813206391213,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,3,92,3,1.7280519250041348,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,3,93,3,1.7280519250041348,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,3,94,3,1.7006225293691488,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,3,95,4,1.6731931337341626,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,3,96,3,1.7280519250041348,2.242374728578517
FROZEN_U,ba_m3_functional,3,0.3,3,97,3,1.7554813206391213,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,3,98,3,1.7554813206391213,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,3,99,3,1.7554813206391213,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,4,0,8,1.7554813206391213,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,4,1,30,1.097175825399451,1.4949164857190111
FROZEN_U,ba_m3_functional,3,0.3,4,2,15,1.6731931337341626,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,4,3,19,1.7006225293691488,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,4,4,18,1.7554813206391213,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,4,5,20,1.7006225293691488,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,4,6,10,1.097175825399451,1.4949164857190111
FROZEN_U,ba_m3_functional,3,0.3,4,7,18,1.7829107162741078,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,4,8,28,1.7006225293691488,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,4,9,8,1.7280519250041348,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,4,10,11,1.7280519250041348,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,4,11,6,1.7554813206391213,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,4,12,5,1.234322803574382,1.4949164857190111
FROZEN_U,ba_m3_functional,3,0.3,4,13,3,1.7006225293691488,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,4,14,10,1.7006225293691488,2.242374728578517
FROZEN_U,ba_m3_functional,3,0.3,4,15,12,1.7280519250041348,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,4,16,6,1.7554813206391213,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,4,17,9,1.7280519250041348,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,4,18,8,1.7280519250041348,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,4,19,5,1.7006225293691488,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,4,20,14,1.0697464297644645,1.4949164857190111
FROZEN_U,ba_m3_functional,3,0.3,4,21,4,1.7006225293691488,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,4,22,3,1.7554813206391213,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,4,23,5,1.7554813206391213,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,4,24,6,1.7006225293691488,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,4,25,11,1.7006225293691488,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,4,26,5,1.7280519250041348,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,4,27,7,1.7280519250041348,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,4,28,3,1.7280519250041348,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,4,29,8,1.097175825399451,1.4949164857190111
FROZEN_U,ba_m3_functional,3,0.3,4,30,3,1.7006225293691488,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,4,31,4,1.7006225293691488,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,4,32,6,1.097175825399451,1.4949164857190111
FROZEN_U,ba_m3_functional,3,0.3,4,33,4,1.7554813206391213,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,4,34,6,1.7280519250041348,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,4,35,4,1.6457637380991763,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,4,36,6,1.1520346166694233,1.4949164857190111
FROZEN_U,ba_m3_functional,3,0.3,4,37,6,1.7006225293691488,2.242374728578517
FROZEN_U,ba_m3_functional,3,0.3,4,38,5,1.7280519250041348,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,4,39,4,1.7006225293691488,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,4,40,6,1.7280519250041348,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,4,41,6,1.7006225293691488,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,4,42,5,1.7554813206391213,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,4,43,4,1.6731931337341626,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,4,44,6,1.7006225293691488,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,4,45,4,1.0423170341294783,1.411865569845733
FROZEN_U,ba_m3_functional,3,0.3,4,46,4,1.7006225293691488,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,4,47,4,1.7280519250041348,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,4,48,3,1.7829107162741078,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,4,49,4,1.7280519250041348,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,4,50,5,1.7280519250041348,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,4,51,4,1.7280519250041348,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,4,52,5,1.0423170341294783,1.4949164857190111
FROZEN_U,ba_m3_functional,3,0.3,4,53,5,1.7280519250041348,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,4,54,4,1.7280519250041348,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,4,55,5,1.7280519250041348,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,4,56,3,1.7006225293691488,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,4,57,4,1.6731931337341626,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,4,58,3,1.0697464297644645,1.4949164857190111
FROZEN_U,ba_m3_functional,3,0.3,4,59,4,1.7554813206391213,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,4,60,3,1.0423170341294783,1.411865569845733
FROZEN_U,ba_m3_functional,3,0.3,4,61,3,1.7006225293691488,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,4,62,3,1.7280519250041348,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,4,63,6,1.6731931337341626,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,4,64,5,1.7006225293691488,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,4,65,5,1.6457637380991763,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,4,66,3,1.7006225293691488,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,4,67,6,1.7280519250041348,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,4,68,5,1.7280519250041348,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,4,69,3,1.7006225293691488,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,4,70,3,1.7280519250041348,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,4,71,5,1.014887638494492,1.4949164857190111
FROZEN_U,ba_m3_functional,3,0.3,4,72,3,1.7280519250041348,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,4,73,3,1.7280519250041348,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,4,74,3,1.7006225293691488,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,4,75,3,1.1520346166694233,1.4949164857190111
FROZEN_U,ba_m3_functional,3,0.3,4,76,3,1.6731931337341626,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,4,77,3,1.7829107162741078,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,4,78,3,1.7006225293691488,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,4,79,5,1.7280519250041348,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,4,80,3,1.7554813206391213,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,4,81,3,1.7554813206391213,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,4,82,3,1.1246052210344373,1.4949164857190111
FROZEN_U,ba_m3_functional,3,0.3,4,83,3,1.7280519250041348,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,4,84,4,1.7554813206391213,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,4,85,3,1.0423170341294783,1.411865569845733
FROZEN_U,ba_m3_functional,3,0.3,4,86,3,1.7554813206391213,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,4,87,3,1.6457637380991763,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,4,88,3,1.7280519250041348,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,4,89,3,1.7006225293691488,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,4,90,3,1.7829107162741078,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,4,91,3,1.7280519250041348,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,4,92,3,1.7006225293691488,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,4,93,3,1.6731931337341626,2.242374728578517
FROZEN_U,ba_m3_functional,3,0.3,4,94,3,1.7280519250041348,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,4,95,3,1.7554813206391213,2.07627289683196
FROZEN_U,ba_m3_functional,3,0.3,4,96,3,1.7829107162741078,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,4,97,3,1.7006225293691488,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,4,98,3,1.7829107162741078,2.1593238127052388
FROZEN_U,ba_m3_functional,3,0.3,4,99,3,1.7006225293691488,2.1593238127052388
FULL,ba_m5_dead_zone,5,0.0,0,0,13,1.1246052210344373,1.3288146539724546
FULL,ba_m5_dead_zone,5,0.0,0,1,11,1.2068934079393958,1.0796619063526194
FULL,ba_m5_dead_zone,5,0.0,0,2,1,1.1246052210344373,1.3288146539724546
FULL,ba_m5_dead_zone,5,0.0,0,3,8,1.1246052210344373,1.4949164857190111
FULL,ba_m5_dead_zone,5,0.0,0,4,8,0.9874582428595058,1.245763738099176
FULL,ba_m5_dead_zone,5,0.0,0,5,9,1.0697464297644645,1.1627128222258978
FULL,ba_m5_dead_zone,5,0.0,0,6,52,0.8503112646845744,0.9966109904793409
FULL,ba_m5_dead_zone,5,0.0,0,7,16,1.097175825399451,0.9966109904793409
FULL,ba_m5_dead_zone,5,0.0,0,8,9,1.1520346166694233,0.9966109904793409
FULL,ba_m5_dead_zone,5,0.0,0,9,5,1.1246052210344373,1.5779674015922898
FULL,ba_m5_dead_zone,5,0.0,0,10,9,1.1520346166694233,1.411865569845733
FULL,ba_m5_dead_zone,5,0.0,0,11,10,1.097175825399451,0.9966109904793409
FULL,ba_m5_dead_zone,5,0.0,0,12,4,1.097175825399451,1.5779674015922898
FULL,ba_m5_dead_zone,5,0.0,0,13,7,1.1246052210344373,1.411865569845733
FULL,ba_m5_dead_zone,5,0.0,0,14,8,1.1246052210344373,1.411865569845733
FULL,ba_m5_dead_zone,5,0.0,0,15,6,1.0423170341294783,1.6610183174655682
FULL,ba_m5_dead_zone,5,0.0,0,16,18,1.097175825399451,0.9966109904793409
FULL,ba_m5_dead_zone,5,0.0,0,17,1,1.1246052210344373,1.6610183174655682
FULL,ba_m5_dead_zone,5,0.0,0,18,40,0.713164286509643,0.9966109904793409
FULL,ba_m5_dead_zone,5,0.0,0,19,3,1.1520346166694233,1.9101710650854034
FULL,ba_m5_dead_zone,5,0.0,0,20,11,1.1520346166694233,0.9966109904793409
FULL,ba_m5_dead_zone,5,0.0,0,21,7,1.014887638494492,1.411865569845733
FULL,ba_m5_dead_zone,5,0.0,0,22,8,1.0423170341294783,1.411865569845733
FULL,ba_m5_dead_zone,5,0.0,0,23,7,1.1520346166694233,1.4949164857190111
FULL,ba_m5_dead_zone,5,0.0,0,24,10,0.9600288472245195,1.3288146539724546
FULL,ba_m5_dead_zone,5,0.0,0,25,12,0.9874582428595058,1.0796619063526194
FULL,ba_m5_dead_zone,5,0.0,0,26,35,0.713164286509643,1.3288146539724546
FULL,ba_m5_dead_zone,5,0.0,0,27,10,1.097175825399451,1.6610183174655682
FULL,ba_m5_dead_zone,5,0.0,0,28,6,1.1246052210344373,1.4949164857190111
FULL,ba_m5_dead_zone,5,0.0,0,29,9,1.097175825399451,1.4949164857190111
FULL,ba_m5_dead_zone,5,0.0,0,30,6,1.1520346166694233,1.0796619063526194
FULL,ba_m5_dead_zone,5,0.0,0,31,4,1.097175825399451,1.6610183174655682
FULL,ba_m5_dead_zone,5,0.0,0,32,9,1.014887638494492,1.0796619063526194
FULL,ba_m5_dead_zone,5,0.0,0,33,5,1.1246052210344373,1.411865569845733
FULL,ba_m5_dead_zone,5,0.0,0,34,8,1.014887638494492,1.4949164857190111
FULL,ba_m5_dead_zone,5,0.0,0,35,6,1.097175825399451,0.9966109904793409
FULL,ba_m5_dead_zone,5,0.0,0,36,6,1.1246052210344373,1.1627128222258978
FULL,ba_m5_dead_zone,5,0.0,0,37,8,1.1520346166694233,1.411865569845733
FULL,ba_m5_dead_zone,5,0.0,0,38,11,0.8777406603195607,1.8271201492121252
FULL,ba_m5_dead_zone,5,0.0,0,39,9,1.014887638494492,0.9966109904793409
FULL,ba_m5_dead_zone,5,0.0,0,40,7,1.097175825399451,0.9966109904793409
FULL,ba_m5_dead_zone,5,0.0,0,41,6,1.097175825399451,1.3288146539724546
FULL,ba_m5_dead_zone,5,0.0,0,42,9,1.097175825399451,1.411865569845733
FULL,ba_m5_dead_zone,5,0.0,0,43,12,1.1520346166694233,1.4949164857190111
FULL,ba_m5_dead_zone,5,0.0,0,44,7,1.1794640123044096,1.5779674015922898
FULL,ba_m5_dead_zone,5,0.0,0,45,2,1.1520346166694233,1.4949164857190111
FULL,ba_m5_dead_zone,5,0.0,0,46,5,0.9874582428595058,1.5779674015922898
FULL,ba_m5_dead_zone,5,0.0,0,47,7,1.097175825399451,1.6610183174655682
FULL,ba_m5_dead_zone,5,0.0,0,48,5,1.1246052210344373,1.1627128222258978
FULL,ba_m5_dead_zone,5,0.0,0,49,4,1.1520346166694233,1.4949164857190111
FULL,ba_m5_dead_zone,5,0.0,0,50,8,1.0697464297644645,0.9966109904793409
FULL,ba_m5_dead_zone,5,0.0,0,51,3,1.0697464297644645,1.4949164857190111
FULL,ba_m5_dead_zone,5,0.0,0,52,33,0.6857348908746568,0.9966109904793409
FULL,ba_m5_dead_zone,5,0.0,0,53,11,1.0423170341294783,1.5779674015922898
FULL,ba_m5_dead_zone,5,0.0,0,54,8,1.234322803574382,1.245763738099176
FULL,ba_m5_dead_zone,5,0.0,0,55,12,1.0697464297644645,0.9966109904793409
FULL,ba_m5_dead_zone,5,0.0,0,56,4,1.097175825399451,0.9966109904793409
FULL,ba_m5_dead_zone,5,0.0,0,57,10,1.0423170341294783,1.4949164857190111
FULL,ba_m5_dead_zone,5,0.0,0,58,5,1.1246052210344373,1.4949164857190111
FULL,ba_m5_dead_zone,5,0.0,0,59,4,1.014887638494492,1.4949164857190111
FULL,ba_m5_dead_zone,5,0.0,0,60,4,1.0423170341294783,1.5779674015922898
FULL,ba_m5_dead_zone,5,0.0,0,61,4,1.1520346166694233,1.4949164857190111
FULL,ba_m5_dead_zone,5,0.0,0,62,2,1.1794640123044096,1.3288146539724546
FULL,ba_m5_dead_zone,5,0.0,0,63,4,1.097175825399451,1.5779674015922898
FULL,ba_m5_dead_zone,5,0.0,0,64,5,1.234322803574382,1.6610183174655682
FULL,ba_m5_dead_zone,5,0.0,0,65,8,1.0423170341294783,1.5779674015922898
FULL,ba_m5_dead_zone,5,0.0,0,66,33,0.8503112646845744,0.9966109904793409
FULL,ba_m5_dead_zone,5,0.0,0,67,6,1.1246052210344373,1.3288146539724546
FULL,ba_m5_dead_zone,5,0.0,0,68,6,1.0697464297644645,1.245763738099176
FULL,ba_m5_dead_zone,5,0.0,0,69,7,1.2068934079393958,1.1627128222258978
FULL,ba_m5_dead_zone,5,0.0,0,70,4,1.1794640123044096,1.411865569845733
FULL,ba_m5_dead_zone,5,0.0,0,71,10,1.014887638494492,1.4949164857190111
FULL,ba_m5_dead_zone,5,0.0,0,72,34,0.8228818690495882,1.4949164857190111
FULL,ba_m5_dead_zone,5,0.0,0,73,4,1.2068934079393958,1.5779674015922898
FULL,ba_m5_dead_zone,5,0.0,0,74,7,1.0697464297644645,1.5779674015922898
FULL,ba_m5_dead_zone,5,0.0,0,75,11,1.0423170341294783,1.5779674015922898
FULL,ba_m5_dead_zone,5,0.0,0,76,12,1.014887638494492,1.1627128222258978
FULL,ba_m5_dead_zone,5,0.0,0,77,33,0.8228818690495882,0.9966109904793409
FULL,ba_m5_dead_zone,5,0.0,0,78,9,1.234322803574382,1.4949164857190111
FULL,ba_m5_dead_zone,5,0.0,0,79,7,1.014887638494492,1.3288146539724546
FULL,ba_m5_dead_zone,5,0.0,0,80,12,1.1794640123044096,0.9966109904793409
FULL,ba_m5_dead_zone,5,0.0,0,81,3,1.1520346166694233,1.4949164857190111
FULL,ba_m5_dead_zone,5,0.0,0,82,36,0.713164286509643,1.411865569845733
FULL,ba_m5_dead_zone,5,0.0,0,83,15,1.097175825399451,0.9966109904793409
FULL,ba_m5_dead_zone,5,0.0,0,84,5,1.0697464297644645,1.411865569845733
FULL,ba_m5_dead_zone,5,0.0,0,85,1,1.2617521992093685,1.245763738099176
FULL,ba_m5_dead_zone,5,0.0,0,86,7,1.1246052210344373,1.411865569845733
FULL,ba_m5_dead_zone,5,0.0,0,87,8,1.1246052210344373,1.4949164857190111
FULL,ba_m5_dead_zone,5,0.0,0,88,7,1.1520346166694233,1.5779674015922898
FULL,ba_m5_dead_zone,5,0.0,0,89,8,1.1520346166694233,0.9966109904793409
FULL,ba_m5_dead_zone,5,0.0,0,90,13,1.1246052210344373,1.1627128222258978
FULL,ba_m5_dead_zone,5,0.0,0,91,7,1.2068934079393958,1.411865569845733
FULL,ba_m5_dead_zone,5,0.0,0,92,8,1.1794640123044096,0.9966109904793409
FULL,ba_m5_dead_zone,5,0.0,0,93,5,1.0697464297644645,1.6610183174655682
FULL,ba_m5_dead_zone,5,0.0,0,94,7,1.014887638494492,1.6610183174655682
FULL,ba_m5_dead_zone,5,0.0,0,95,7,1.0697464297644645,1.0796619063526194
FULL,ba_m5_dead_zone,5,0.0,0,96,8,1.014887638494492,1.245763738099176
FULL,ba_m5_dead_zone,5,0.0,0,97,6,1.1520346166694233,1.4949164857190111
FULL,ba_m5_dead_zone,5,0.0,0,98,7,1.097175825399451,0.9966109904793409
FULL,ba_m5_dead_zone,5,0.0,0,99,3,1.1794640123044096,1.5779674015922898
FULL,ba_m5_dead_zone,5,0.0,1,0,10,1.0423170341294783,0.9966109904793409
FULL,ba_m5_dead_zone,5,0.0,1,1,13,1.1246052210344373,0.9966109904793409
FULL,ba_m5_dead_zone,5,0.0,1,2,3,1.014887638494492,1.411865569845733
FULL,ba_m5_dead_zone,5,0.0,1,3,3,1.1520346166694233,1.245763738099176
FULL,ba_m5_dead_zone,5,0.0,1,4,15,0.9874582428595058,0.9966109904793409
