N,c,seed,lambda2,H_stable,U4,LZ,sync,H_cont
200,5.357142857142857,26,2.5744077796827765,3.035685303639716,0.665772371355295,0.8066192447391104,-0.011697351211130686,3.106733393690381
200,5.357142857142857,25,3.028674718059375,3.0722637366523373,0.6658787221567569,0.7912387930385766,-0.010396521041558913,3.042110031907925
200,5.357142857142857,27,3.3389006812978064,3.1413459599283438,0.6653692435942777,0.789678457358812,0.013253875850498599,3.0085241525250055
200,5.357142857142857,28,2.766927720125383,3.138371940704736,0.6657821224248504,0.8060991328458558,0.032401817251579805,3.1179987128430513
200,5.357142857142857,29,3.1209717854040875,3.014649371151689,0.6660421610394598,0.8115974585745485,0.005879684571440701,2.9746736800994915
200,5.357142857142857,31,3.338270432226875,3.008211958382612,0.6659734173169589,0.8046874005641641,0.006501198988683433,3.0559764190537426
200,5.357142857142857,30,2.5953691248137494,2.9596848538838167,0.6658577219396196,0.8101114245938207,-0.01822252957063912,3.0280880787586426
200,5.357142857142857,32,3.6085761324750303,3.015827316269937,0.6659052975813816,0.8159812588176965,0.005229404567724041,3.010386108450817
200,5.357142857142857,33,3.3375753442876652,2.9868678248634573,0.6659964236671962,0.8038700818747634,-0.005901805298254415,2.973956282783588
200,5.357142857142857,35,3.4047312936717655,3.0497274273966664,0.6659348042578952,0.7974058340585971,-0.004366748614635219,3.1366020721628978
200,5.357142857142857,34,3.4178770462782735,3.0342652945326876,0.6654643275209964,0.8054304175545277,0.005888827642515179,3.0678017797179917
200,5.357142857142857,36,2.5220376311340034,3.003793100973266,0.6655066448779854,0.8159069571186595,-0.007324113357413442,3.0175655294877455
200,5.357142857142857,38,3.1539012171340572,3.017016581172813,0.6659077870777912,0.8081795804188748,-0.012240756373182346,3.1281230157462927
200,5.357142857142857,39,3.2165543962365413,3.0704173910015427,0.6659169860723309,0.8182103097887883,0.006741599126403829,3.028812857193382
200,5.357142857142857,37,3.670632442946521,2.972613948730325,0.6659673507377364,0.7930963355144861,0.009347155147142017,2.94236222440418
200,6.428571428571429,0,4.052653387123688,3.02976360025737,0.6659231995117831,0.7969600238643791,0.012220700608907344,2.966984666264955
200,6.428571428571429,2,3.4898335381841363,2.953802681963536,0.6660052923648092,0.806544943040074,-0.019496557839754774,2.864515464178022
200,6.428571428571429,3,4.230888181718344,2.9117177117106006,0.6655885832596609,0.8136779061475683,-0.019823198575073392,2.8044398693897765
200,6.428571428571429,1,4.043496151780487,2.9479118183481763,0.6661542499939965,0.7769728668235889,0.0059809461347823485,2.9760737918642444
200,6.428571428571429,4,3.6524696488508153,2.853565382989693,0.6656595856474967,0.8034985733795821,-0.0010830948559431937,2.7707256186706872
200,6.428571428571429,5,4.014044625629869,3.001679736661747,0.666244708813526,0.7970343255634151,-0.003315112611520561,2.954543251573706
200,6.428571428571429,7,4.5354664897033015,2.8716042456181965,0.6652288326997817,0.7859633724069924,-0.001699617569590753,2.9435068262674515
200,6.428571428571429,6,2.7882194333044934,2.983806992019922,0.6660268869589381,0.8030527631853634,-0.017267430785020754,3.007565819640725
200,6.428571428571429,8,3.5335600092951447,2.8899414006668467,0.6658504041363237,0.8027555563892175,0.005077392562570882,2.958786450827569
200,6.428571428571429,9,3.6251809333637204,2.90380940704986,0.6662074702119223,0.8081052787198382,-0.005105259125852168,2.929134625387591
200,6.428571428571429,11,2.7494190547147035,2.9243225995819717,0.6658693373865802,0.8208851709540985,-0.009929225947259215,3.0299571514799326
200,6.428571428571429,10,4.135594020460544,2.9725731310031263,0.665782734554561,0.7939879559029229,-0.0015595331671930301,2.9834736072122006
200,6.428571428571429,12,3.4968513192143833,2.8752815654270503,0.6656488976580002,0.8230399202261538,-0.007252152452524946,2.9285541787360567
200,6.428571428571429,13,3.3971897656443333,2.885544018569732,0.6660790632378464,0.8001549969229442,-0.014582470395245533,2.8390958480417665
200,6.428571428571429,14,3.5524518591326446,3.010387616353122,0.6659981262731824,0.8015667292046355,0.017033789148937765,2.960209664769816
200,6.428571428571429,15,3.5261509160723934,2.9693072392436397,0.6658075765600437,0.7940622576019595,0.01097208383991937,2.9467273945520356
200,6.428571428571429,16,3.199004495347622,2.9900769756607706,0.665882672409946,0.8004522037190896,-0.01957503563580157,2.954114034881518
200,6.428571428571429,18,4.29921651135351,2.8888383124511487,0.6661090559207832,0.7791276160956448,0.011308280847058767,2.8498471383203605
200,6.428571428571429,17,3.4914377806167836,2.96139853004714,0.6653487964525415,0.7915359998347219,-0.013353765327482286,2.908141671249635
200,6.428571428571429,19,3.479768440954779,2.923512976295067,0.6660676356340427,0.8258633847895368,-0.008529828683238014,2.9060724952888455
200,6.428571428571429,20,4.065378343915314,2.920829680678599,0.6658999844765748,0.8083281838169475,0.008233296072308055,2.905115584165315
200,6.428571428571429,22,4.155919441828289,2.9094589125710817,0.6659085699953982,0.8072136583314014,0.00010024487564429307,3.0021277787675054
200,6.428571428571429,23,2.964966827770535,2.8475843916108685,0.6661521588005983,0.7856661656108467,-0.0022535820496444262,2.9271918220509043
200,6.428571428571429,21,3.5185307682902627,2.939759215775514,0.6659829262111718,0.7796477279888987,-0.009103486147230912,2.9559371831161556
200,6.428571428571429,24,3.4310969845744985,2.938614964480222,0.6657122488370086,0.7936164474077411,-0.002212097947274721,2.9509035154823877
200,6.428571428571429,25,4.033764395891019,2.994106965735292,0.6661435740600358,0.8038700818747637,0.014304847908649254,2.9321254129376904
200,6.428571428571429,26,2.6684456392340303,2.9375731228714876,0.6660000830846811,0.805356115855492,-0.0046606065335569324,2.9309044757034024
200,6.428571428571429,29,3.9158855400304295,2.9776615457789544,0.6660351616778293,0.8285382459548468,0.01011141554216282,3.055418711389058
200,6.428571428571429,28,3.1085651757609405,2.9508189127803117,0.6661485639417897,0.799560583330653,-0.0023153218666184514,2.9507447689628563
200,6.428571428571429,27,3.9628516712693833,3.0097431961781234,0.6660291509152505,0.8017896343017443,0.00048264285459107817,3.055961422943173
200,6.428571428571429,30,3.48004463131672,2.924925188962392,0.6660779349764394,0.797480135757634,0.0029532074384856603,2.8374547344652403
200,6.428571428571429,31,3.9913544320364043,2.8786260443935907,0.6661700129539769,0.7884153284751934,0.016943872761134682,2.8161533641996366
200,6.428571428571429,32,4.255670531610314,2.909663545733415,0.665985443383313,0.7793505211927529,0.003286445801680085,2.8169491346177833
200,6.428571428571429,33,3.4737850754926924,2.9586173134721503,0.6660282477482001,0.8085510889140564,-0.0021805059472083696,3.1042076403272754
200,6.428571428571429,35,3.904794108707908,2.933341518262166,0.6659124141039743,0.7954739898836516,-0.026408398740062088,2.914258690781664
200,6.428571428571429,34,3.958390926853324,2.935920650206644,0.6662181127723616,0.7967371187672696,0.0004456335831066163,2.8079017109686935
200,6.428571428571429,36,2.5617512798972344,2.87100199129386,0.6657955442762129,0.818136008089752,0.0012359323157196788,2.8317174750689444
200,6.428571428571429,37,3.936232385177316,2.871054281405672,0.6658272905872895,0.8084024855159845,-0.013786791203809158,2.806802388462697
200,6.428571428571429,39,3.6643634405802965,2.906851049976979,0.6657954947365956,0.8152382418273325,-0.013211770452399327,2.814667583050145
200,6.428571428571429,38,3.8589698128792613,2.953818808636041,0.6662349053579657,0.7870778978925379,-0.006451706011280424,2.980461746778037
200,7.5,0,4.247324628590641,2.8903980693860225,0.666203405845851,0.770880127502604,-0.020790323374320744,2.9725939259799503
200,7.5,1,4.289667383044411,2.9039747948269543,0.666105475572772,0.7713259376968221,0.010900181437081144,2.8097860626798767
200,7.5,4,3.9694594946650255,2.8098329524338777,0.6661430592983653,0.800898013913308,-0.012391699005603598,2.730820489007279
200,7.5,2,4.013184825435338,2.852792854440241,0.6658973628716438,0.7995605833306523,-0.007737614934602913,2.8566913162571677
200,7.5,3,4.338866861607235,2.794660959039493,0.6661442370674109,0.7780130906100979,-0.004501307166474634,2.821560369050237
200,7.5,5,4.231629610006543,2.8664453891653796,0.6660438786173887,0.7812080636686626,0.012586569736997693,2.8328842409143924
200,7.5,7,4.90171550291991,2.8714617664957456,0.6658649486829066,0.7864834843002471,-0.0034419200311211016,2.841166193046049
200,7.5,6,3.550034964491524,2.908672340329641,0.6660180176810375,0.806099132845855,-0.02039898702694851,2.8500822105886208
200,7.5,8,3.6318904861989574,2.8106897619534044,0.6661913063592262,0.7970343255634158,-0.0016467245516334258,2.8090442670268714
200,7.5,9,4.440035998734922,2.829747638339683,0.6658037743644827,0.775189626046715,-0.008537022968397007,2.8535755745823796
200,7.5,11,3.6082485311338925,2.856460923842044,0.6660722000076704,0.7986689629422162,0.009408105517977744,2.91969627227772
200,7.5,10,4.896691976377537,2.8638854359663726,0.6661907762807117,0.7710287309006767,0.012709573104143208,2.8463425817542523
200,7.5,12,3.579660537921006,2.8393219005942205,0.6655626827224319,0.7994119799325798,0.028990723252691312,2.9545664274469527
200,7.5,13,4.306035711034494,2.8272391309608347,0.6661403447471564,0.7866320876983198,-0.008630130325593618,2.8145119055444217
200,7.5,15,4.35186790234904,2.860080968806246,0.665716075674319,0.7751896260467152,0.007421446705912635,2.864742637904003
200,7.5,16,3.366972955672601,2.982627332180947,0.6660726515978677,0.7709544292016406,-0.006827606742699756,2.871545392176929
200,7.5,17,4.375476169285363,2.8333113312736127,0.6661147079683891,0.7661991204633111,0.019936598388637313,2.8830120478208126
200,7.5,14,3.652320020399467,2.860873313612645,0.6660717464120348,0.7899756641549578,-0.009987778015474036,2.824906326465688
200,7.5,18,4.874422508461648,2.8946259512558203,0.66616790668699,0.7944337660971413,-0.0013961082074059154,2.9141497660148565
200,7.5,19,3.513037600280469,2.8949316470194897,0.6659105069803423,0.7974801357576332,-0.0033728429280848746,2.783868094088196
200,7.5,20,4.505350772365827,2.862044941768956,0.6661534701127385,0.7923533185241222,0.003100871115691631,2.8936157944626135
200,7.5,21,3.6176851417346807,2.9046673463280452,0.665969219172523,0.7970343255634154,-0.0015375172334014967,2.828465867822717
200,7.5,24,3.5376244766334923,2.892208452905989,0.6661650961319713,0.7982231527479982,-0.0061662356885404815,2.8550999594636557
200,7.5,22,4.433509442967617,2.7953911534315483,0.666074686879625,0.8088482957102023,0.014934840915247018,2.758015809494716
200,7.5,23,4.167329950696316,2.8713957447648744,0.6656544359586485,0.7919818100289411,0.0033818854036980405,2.927484228934574
200,7.5,25,4.666056431991696,2.8828399490761263,0.6660737690409033,0.7933935423106326,-0.004904145690524832,2.8946212961828763
200,7.5,27,4.479829979245228,2.9609775886068395,0.6660518578811843,0.7887868369703755,-0.0032293927420364668,2.8622743954108545
200,7.5,26,3.6428378486855792,2.8573459372894883,0.6661738049444472,0.7924276202231588,-0.0018200703493400708,2.952898210803485
200,7.5,28,3.361581597727112,2.9044231493973673,0.6661595282084734,0.7668678357546383,0.005743746546052334,2.9398605003185003
200,7.5,29,4.258062837945038,2.855819853857637,0.6659775796575684,0.7893812505626663,-0.03249019580879459,2.9101915912240544
200,7.5,30,3.551595869432477,2.8655544680961293,0.666318159694997,0.7957711966797966,0.015878241459961032,2.8531139229581224
200,7.5,31,4.1889403709772175,2.879970921383275,0.6662282288459256,0.8019382376998174,-0.00561485132175166,2.9184786901979836
200,7.5,32,4.532571794688426,2.8411776099349932,0.6659036855974236,0.8011952207094537,-0.012553365652721315,2.81441708806545
200,7.5,33,3.529854716238214,2.8450291076393017,0.6660899211183433,0.766867835754639,0.005659655576400625,2.869964803879178
200,7.5,35,4.550049394243133,2.8913720359430717,0.6660512321284711,0.7766756600274424,0.00473943229671241,2.830868703396848
200,7.5,36,3.3858615386727715,2.7792837046529724,0.6658776701801803,0.8065449430400738,3.879744502979676e-05,2.733185137581636
200,7.5,34,4.20101687142479,2.798190159221759,0.6660891975255847,0.7836600197368638,-0.025980904091597545,2.7116437774046873
200,7.5,37,4.52362686304728,2.82587381412115,0.6662259787588787,0.8010466173113805,0.00285986347445806,2.73398489617129
200,7.5,38,4.111193035862641,2.9272239033620333,0.6659338228886132,0.7714745410948946,-0.020549617952069055,2.854743009582324
200,8.571428571428571,1,4.439713625936775,2.762070371838047,0.66601204333812,0.7722175580852593,0.0038990259666844915,2.666751956773558
200,7.5,39,4.606541964026272,2.829306609125728,0.6662465502101022,0.7971086272624517,-0.014571798132035121,2.902974942811328
200,8.571428571428571,0,4.294281270902385,2.869308021210971,0.6660635703503648,0.7927248270193042,-0.014555540716756212,2.900509131060281
200,8.571428571428571,2,4.87880165035424,2.7968309026572356,0.6660690691673186,0.7811337619696265,0.003788930149407671,2.895141257899299
200,8.571428571428571,3,4.591566139780366,2.7512071365099584,0.6659448139916573,0.7907186811453214,-0.0010108357399518182,2.6920511669591014
200,8.571428571428571,6,4.365472762907924,2.8103134227548296,0.6659901654277375,0.7996348850296893,-0.015303061074369712,2.826890270250282
200,8.571428571428571,7,5.10983475858739,2.758840687410255,0.6657980412618313,0.7905700777472484,0.005499025932069847,2.823382617821898
200,8.571428571428571,4,4.331167517224669,2.740536105525993,0.6659276071873668,0.8045387971660911,0.02186814373585267,2.6841839318299012
200,8.571428571428571,5,4.378781569531066,2.796698641652492,0.6662484166786833,0.7955482915826874,-0.002177601422316703,2.7873537156267925
200,8.571428571428571,10,5.252021710406796,2.854832659058351,0.6659356299204908,0.8097399160986396,0.004899997716276303,2.902129242893358
200,8.571428571428571,8,4.4729380766719755,2.6773422293818547,0.6658437224895615,0.7844773384262651,-0.0006610703427859695,2.6512796961405907
200,8.571428571428571,9,5.100403558832518,2.8259089264898827,0.6659864470369983,0.7870035961935017,0.00881420497746258,2.769700089292259
200,8.571428571428571,11,3.70275142457179,2.8546181685300693,0.6659448398963992,0.7959198000778696,0.0042466106835265215,2.7478921576313704
200,8.571428571428571,12,4.614764703077661,2.702990198296846,0.6658731716471447,0.7757097379399692,-0.0018137166656809955,2.7997993594676926
200,8.571428571428571,13,5.4584377948035465,2.777755414521534,0.6659816228886297,0.7764527549303338,-0.01594804158824616,2.7370113203317796
200,8.571428571428571,14,4.532610252107396,2.727515952374885,0.6662170528757905,0.7868549927954295,-0.00896709993253284,2.7943227326433875
200,8.571428571428571,15,4.428564716041217,2.8529002026560506,0.6659501497502418,0.782025382358063,-0.00026016934375649645,2.809646064421012
200,8.571428571428571,16,3.477771155338233,2.7727084477903494,0.665981198515786,0.7737778937650238,-0.011523988617756055,2.854337578752119
200,8.571428571428571,17,4.578924179206826,2.739972192794188,0.6658273326777482,0.7716974461920042,0.0033618639950284816,2.8762195436957216
200,8.571428571428571,18,5.536833363235215,2.79881271305913,0.6660211739045245,0.7761555481341879,-0.007643929386385622,2.8012855336641937
200,8.571428571428571,19,4.308390790656526,2.7356300399493803,0.6660065154246955,0.7878209148829025,0.033512744489176176,2.86460935213689
200,8.571428571428571,21,5.153137967701012,2.6951764941194516,0.66597109007662,0.7485896177916855,-0.013475079328672378,2.8165850360919804
200,8.571428571428571,20,4.599644121129299,2.798025076334458,0.6659053786679714,0.7874494063877198,-0.01005709927057764,2.730816611295979
200,8.571428571428571,23,4.59314564776623,2.829601117339764,0.665492031448077,0.7769728668235883,0.007697983077816529,2.799805902886848
200,8.571428571428571,24,4.250327577015645,2.831785925307219,0.665639623647116,0.801492427505599,0.003705267456219903,2.8158997433856654
200,8.571428571428571,25,5.289125827353244,2.818017767581892,0.6659171258747032,0.7785332025033525,0.000798706359269564,2.7057607232315495
200,8.571428571428571,26,4.970955981140992,2.765158103045248,0.6661339152606044,0.7832142095426455,-0.003298799934653492,2.773275602010737
200,8.571428571428571,22,5.285392439479349,2.6635042711059906,0.6659039719269368,0.7780130906100976,-0.007897137691483567,2.7608608303704396
200,8.571428571428571,28,4.066667806134145,2.795669182623161,0.6660830785925922,0.7984460578451074,-0.038175247368375055,2.8461571580321605
200,8.571428571428571,29,4.541928400784456,2.8167239025970514,0.6660292714302689,0.8060248311468193,-0.00046318003467390014,2.7760916391789348
200,8.571428571428571,27,5.056100608496241,2.836350231635892,0.665805811263543,0.7585460454625622,-0.003330229991443322,2.8104619323589866
200,8.571428571428571,30,4.464854266567889,2.7488951207882586,0.6661827176905679,0.8060991328458555,-0.004305626916792801,2.7775870467357118
200,8.571428571428571,31,4.43463223474404,2.7551375932341173,0.6661377066997443,0.7758583413380429,0.0002529763907267104,2.606579148508111
200,8.571428571428571,33,3.9397730079802864,2.7497994711459524,0.6659927758520499,0.7884896301742298,0.011971071365036955,2.7608110931941505
200,8.571428571428571,32,4.9078607134378744,2.7175571790305497,0.6657751247334568,0.7494069364810853,0.009731743925184088,2.6090155211923167
200,8.571428571428571,34,4.994786772965449,2.770173224676945,0.6658924989290269,0.7848488469214471,4.830916546913144e-05,2.729921362078101
200,8.571428571428571,35,5.185484403976056,2.7841390989067727,0.6658211571188455,0.7765270566293703,-0.01349296548665093,2.6977596901269734
200,8.571428571428571,36,3.447195728416027,2.8320670395034058,0.6661229644147164,0.797257230660524,-0.01387374751444838,2.737389147672646
200,8.571428571428571,39,5.157898048552356,2.7412108983401553,0.6658397824199038,0.7843287350281914,0.002364532358632545,2.795338136352695
200,9.642857142857142,2,5.3076621121628795,2.7506460794334515,0.6661522724392268,0.7888611386694115,-0.02651887816471977,2.7593648890979092
200,8.571428571428571,38,4.195354161746884,2.7850999182474507,0.6658179339276494,0.7628555440066733,0.00041384522968691064,2.7878858364106702
200,9.642857142857142,3,5.330332816203227,2.625062103125968,0.6660151766965747,0.7488868245878311,-0.008323838663576107,2.6075061812629543
200,8.571428571428571,37,5.101220775301447,2.762057400775062,0.6661668844418768,0.788043819980011,-0.0019046815348301375,2.621850668977662
200,9.642857142857142,0,4.360376704416387,2.7223072855449044,0.665946615525375,0.767908059541148,-0.024203456606385933,2.70760880284395
200,9.642857142857142,4,5.054993767322362,2.711861937322867,0.6660797157848032,0.7798706330860076,0.0009029188314495303,2.7368676701280537
200,9.642857142857142,1,5.360027662257048,2.741036494265737,0.6656341927703571,0.7583974420644896,0.0006613553127952407,2.6865139555160185
200,9.642857142857142,6,5.051867847706703,2.7348733263400886,0.6657995984776409,0.7925762236212318,-0.01168304329316473,2.7698860233218885
200,9.642857142857142,5,5.370574450252097,2.66445076876565,0.6658495500226111,0.7549052622097789,-0.02083655595575844,2.672416607073786
200,9.642857142857142,7,5.273144513463947,2.6112915344359275,0.6657569626720159,0.7491840313839769,0.0001324227881803477,2.554673705575953
200,9.642857142857142,8,5.7033312528755875,2.5669896784012,0.665795553523874,0.748366712694576,-0.004409141763351986,2.642359767532218
200,9.642857142857142,9,5.8184949473471175,2.7257355864108797,0.6658093394845757,0.7676108527450027,-0.018587706796923738,2.734767213722931
200,9.642857142857142,10,5.373182099347006,2.6953277722944238,0.6657409278929662,0.7448002311408289,-0.02338029270661797,2.67566390623416
200,9.642857142857142,11,3.725385894290908,2.7527730778949833,0.6660515081993907,0.7777158838139521,0.009508491983799832,2.8115450263189636
200,9.642857142857142,12,4.675474825864944,2.5764567149189346,0.6657870853712774,0.789901362455921,-0.015562271327261656,2.675983467364085
200,9.642857142857142,13,5.535821271216823,2.6175384218560733,0.6658989337158068,0.7754868328428608,-0.014068395524474685,2.630948562979844
200,9.642857142857142,14,4.569624763645084,2.686759019552749,0.6657528730986276,0.7870778978925386,0.012697571869655224,2.648847673324672
200,9.642857142857142,15,4.551274777609465,2.6954842832998995,0.6658891861234274,0.7345465966738065,0.009615427181122495,2.6592601591021756
200,9.642857142857142,17,5.859529707528384,2.6566114958240337,0.6656662741030329,0.7737035920659875,-0.0015023408887384377,2.5150254146714524
200,9.642857142857142,18,5.9491422298368795,2.6585376360808497,0.6654423538695615,0.7527505129377232,0.010392575663369314,2.5949311015628833
200,9.642857142857142,20,5.002783877259663,2.6893311710364975,0.6660974276193689,0.7627069406086006,0.0035193433811875146,2.707765603691113
200,9.642857142857142,16,4.843973039229872,2.67485367395918,0.6654601188642874,0.7549795639088157,-0.006886182471484996,2.6261397468214818
200,9.642857142857142,19,4.831231687624649,2.756286734553388,0.6659960378447478,0.7870778978925379,0.01688583313246967,2.715142652619164
200,9.642857142857142,21,5.815056358347994,2.6628760782225105,0.6657208223963913,0.758100235268344,-0.004109043946138714,2.6330136620160642
200,9.642857142857142,22,5.534495730153569,2.5904117939863247,0.6658463026543724,0.7537907367242334,-0.007286760549387645,2.71640001269548
200,9.642857142857142,24,5.219781009942278,2.660273540314289,0.6658751906294342,0.7343979932757341,0.0006656567693086482,2.734779381636515
200,9.642857142857142,25,5.650817992348539,2.731468145515293,0.6659129293307358,0.75549967580207,0.009743354863095143,2.6591722459308187
200,9.642857142857142,23,4.835642155266325,2.6773205732328824,0.6659634992220193,0.7751896260467148,-0.014134535460587863,2.7306218349048357
200,9.642857142857142,26,5.19160113320808,2.727387955738747,0.665601491234499,0.7963656102720874,0.017233635943636895,2.7054090711905525
200,9.642857142857142,27,5.163530939363551,2.7238660237546837,0.6653442493106667,0.7639700694922195,-0.0030043157282343704,2.806730093909088
200,9.642857142857142,28,4.436445093999214,2.7448218428806155,0.6658975509109762,0.7803907449792624,-0.015617943441103966,2.8314256256589903
200,9.642857142857142,29,4.556603288018889,2.808166685287339,0.6659512779935102,0.7984460578451069,0.018139872051488672,2.8153837142596263
200,9.642857142857142,30,5.295715960245623,2.615487112488353,0.6655639496295285,0.7611466049288361,-0.013903589600644367,2.713674166876987
200,9.642857142857142,31,5.211079701070194,2.6567169563554076,0.6657995599705804,0.7658276119681289,0.008307756338876421,2.633343766521364
200,9.642857142857142,33,4.9990970892856925,2.5771325152817206,0.6657202076416429,0.7633013542008921,0.02179189056571287,2.5480221563458576
200,9.642857142857142,32,5.829764422589939,2.6312258852054105,0.6657383068561886,0.7546080554136333,-0.010155659562407979,2.5927839229845344
200,9.642857142857142,35,5.445424294768824,2.6678672409896667,0.6657401073490365,0.7503728585685591,-0.00461282731607359,2.633111831196677
200,9.642857142857142,34,5.091532717146053,2.7031753357186115,0.6658576502585813,0.7715488427939313,-0.005599762143385021,2.753111758211937
200,9.642857142857142,36,4.237079576031157,2.642482479489209,0.6658680410840988,0.7788304092994981,-0.008582214666078268,2.5829320514049345
200,9.642857142857142,37,5.946743612479527,2.6417534006955194,0.6660162091476903,0.7795734262898626,0.008515170678376599,2.6781622756783574
200,9.642857142857142,38,4.319871307601556,2.7660304877596706,0.6652530871221384,0.7611466049288366,-0.0008350743891576147,2.8357183012878564
200,10.714285714285714,0,4.457537519400222,2.6123734623801216,0.665807092772718,0.7493326347820494,-0.013473485684271033,2.552677788607262
200,10.714285714285714,1,5.493479541298038,2.6183873547430214,0.6657112179891845,0.7524533061415779,-0.004890260152874194,2.6201063374884863
200,9.642857142857142,39,5.388531706146232,2.67834861269968,0.66618550069184,0.7864834843002477,0.006989365671542667,2.668214806580236
200,10.714285714285714,2,5.411661573704068,2.702751000845898,0.6659628555609276,0.7849974503195188,0.02107429938998174,2.6733815898967066
200,10.714285714285714,3,6.400308178533696,2.551880046357485,0.665696767240109,0.7534935299280877,-0.0035952471630348415,2.555146445281625
200,10.714285714285714,4,5.322167658235306,2.5483467919132354,0.6658162769322992,0.7506700653647047,-0.0006674067129348536,2.4964803706102145
200,10.714285714285714,5,5.447640837653695,2.589907683980342,0.6659702490642871,0.7782359957072074,-0.011317632585995963,2.55014424462781
200,10.714285714285714,6,6.182660858917817,2.6043855741144912,0.6659471322606363,0.7674622493469306,0.006947282410220032,2.5025928226242153
200,10.714285714285714,7,6.179349962354111,2.578877435475132,0.6658571447126701,0.7626326389095643,-0.015074671957403408,2.5078320421547704
200,10.714285714285714,8,6.263894276553455,2.4674536304643984,0.6657460483715323,0.7385588884217718,0.00660507497011635,2.5935172486438263
200,10.714285714285714,10,6.263588693215622,2.6068840414473913,0.6655225870835761,0.7340264847805519,-0.016955887328414517,2.4926433858983263
200,10.714285714285714,9,6.59492355837363,2.5886781283227407,0.6653769705101229,0.7509672721608499,-0.010164363988429258,2.6086312204061453
200,10.714285714285714,12,4.683860864088612,2.5473420237189988,0.6655393019428646,0.7542365469184513,0.015705017138453004,2.631132374675018
200,10.714285714285714,11,3.7681437297110065,2.580756932576951,0.665354423356828,0.7466577736167391,0.024250192206284465,2.520894071018362
200,10.714285714285714,16,5.1247964063748705,2.6260935655034903,0.6659363082349192,0.7377415697323717,-0.0030144089259721792,2.5254443387639864
200,10.714285714285714,14,6.324534637089762,2.5697240515126367,0.6653781877421283,0.7526762112386869,-0.0057147926524073024,2.4932779197266037
200,10.714285714285714,15,4.561778956828914,2.6067991356976976,0.6657696600017221,0.7609980015307635,-0.004983157262395917,2.5271701326257308
200,10.714285714285714,13,6.061744062283474,2.5780489282183394,0.6657111583621136,0.7643415779874009,-0.007135637622246418,2.654980280401763
200,10.714285714285714,17,6.352876572980337,2.5832919995938726,0.6657766446750774,0.7557968825982154,0.014721739613637855,2.593393235367064
200,10.714285714285714,18,7.008061801159524,2.613489207317771,0.6657428803441832,0.7504471602675953,-0.0016752233398767808,2.5759860107383603
200,10.714285714285714,20,5.966875187960735,2.5979170967166314,0.6656593757703972,0.7716974461920042,-0.004378185777898858,2.531703650496021
200,10.714285714285714,19,5.750487307721316,2.5961123631502425,0.6655015223960511,0.7796477279888983,0.005125657319057374,2.556347875670575
200,10.714285714285714,21,6.088317406264646,2.5709652250591644,0.6658540981096617,0.7393762071111724,0.0011445455817610081,2.5748156836964493
200,10.714285714285714,22,5.582841658238226,2.6214859425829853,0.6654790096182114,0.7852203554166283,-0.001851720541239044,2.6898912928626704
200,10.714285714285714,23,5.3057512328347585,2.612066222317324,0.6656501550760816,0.7554996758020701,0.006197279135116785,2.539513082293421
200,10.714285714285714,25,6.595704292024551,2.6727493240893856,0.6656381940910725,0.7503728585685588,0.007188913364893552,2.463599556977684
200,10.714285714285714,24,5.313607717455904,2.671520700845177,0.6657946639063184,0.7577287267731618,-0.0019210904194329696,2.685309415224089
200,10.714285714285714,27,6.294559345328081,2.6490487529562072,0.665837609686785,0.7588432522587075,-0.005407128120954845,2.600682196014238
200,10.714285714285714,26,5.829964189910176,2.643845893059557,0.6658037445313231,0.7867063893973569,0.0004050211161813717,2.679162852664405
200,10.714285714285714,28,5.460342489414481,2.637811383792328,0.6654477680200025,0.7439086107523923,0.00444644671709491,2.5774584094850685
200,10.714285714285714,30,6.197564027597606,2.5922805961160305,0.6653800113874753,0.7778644872120252,0.00502600773236024,2.670656519037855
200,10.714285714285714,29,5.27279479571466,2.6569514612968472,0.665698827025197,0.7817281755619174,0.0015494858616575487,2.595465309516555
200,10.714285714285714,31,6.03590846249914,2.5833137265698363,0.6653677518939014,0.7792762194937174,-0.01827765424131471,2.5850846158675673
200,10.714285714285714,32,6.13288356452708,2.581740570723532,0.6657919194907248,0.7772700736197341,0.010393514755013846,2.556577222152091
200,10.714285714285714,34,6.067643618702381,2.59102016723221,0.665505718838955,0.7488868245878311,-0.00790950558656009,2.574711806253622
200,10.714285714285714,33,5.384674840739391,2.573294555242979,0.6658866184566765,0.7547566588117064,0.005676059833172896,2.4624746730686966
200,10.714285714285714,35,5.519656776492981,2.6114818694991944,0.6658138980654273,0.7398963190044273,-0.006115794664713171,2.6754100727942194
200,10.714285714285714,36,5.093985428558384,2.6420572604494375,0.6655715992536997,0.7751153243476788,-0.020787685764565862,2.6202940120027707
200,10.714285714285714,37,6.14874041521535,2.5239854759435665,0.6654114777052902,0.7474007906071026,0.010359320345491006,2.5538358104969507
200,10.714285714285714,38,5.227752012686456,2.623435946098879,0.665972767953072,0.7351410102660981,-0.0243014880625492,2.635869462226846
200,10.714285714285714,39,5.455091780782726,2.62219699776414,0.6660150206180763,0.7875237080867571,0.01297590834505834,2.487392036776394
200,11.785714285714285,1,6.75043176975285,2.5836614679935797,0.6657409747265499,0.7748181175515331,0.013737775738208334,2.5270290037030954
200,11.785714285714285,2,5.518535771907269,2.514223106944297,0.6657137395686723,0.7576544250741254,-0.01447413758309416,2.5707341998368554
