n_pivots,m,D,seed,f_fft,drive_power_frac,lz_state,ac50,winner_fft
7,3,0.5,314,0.0026666666666666666,0.14008294554092302,1.7341609296446538,0.440012373939311,INTRINSIC
7,6,0.0,42,0.0013333333333333333,0.05352187531377844,0.896369421630836,0.6902480252205911,INTRINSIC
7,6,0.0,123,0.0026666666666666666,0.03269595665199359,0.6080642120027329,0.6568871345824864,INTRINSIC
7,6,0.0,777,0.0026666666666666666,0.03894813520534279,0.7967869684819057,0.6176064499596413,INTRINSIC
7,6,0.0,999,0.0013333333333333333,0.08254082228526446,0.9861464414134375,0.5304495502487214,INTRINSIC
7,6,0.0,314,0.0013333333333333333,0.06800057250583359,0.8702640470841209,0.5521688032428529,INTRINSIC
7,6,0.15,42,0.0026666666666666666,0.11540984694699223,1.704744629545673,0.33864439792029694,INTRINSIC
7,6,0.15,123,0.0013333333333333333,0.005827608033579075,1.0541477585253658,0.8512577301208457,INTRINSIC
7,6,0.15,777,0.0026666666666666666,0.045138899929323274,1.6167504158296757,0.614584893600895,INTRINSIC
7,6,0.15,999,0.0013333333333333333,0.01874213054253331,1.2609532622515323,0.8270674150238367,INTRINSIC
7,6,0.15,314,0.0026666666666666666,0.012634739163999304,1.2674477700655928,0.7434596626335986,INTRINSIC
7,6,0.5,42,0.0026666666666666666,0.22936669918009764,1.6804220610655627,0.19965106419568568,INTRINSIC
7,6,0.5,123,0.0013333333333333333,0.26396929019037957,1.6780025385465986,0.144679821574994,INTRINSIC
7,6,0.5,777,0.0026666666666666666,0.08198622812119304,1.7611577072246702,0.5237097705040056,INTRINSIC
7,6,0.5,999,0.0026666666666666666,0.30697708331141965,1.6871712554605676,0.1215732873301332,INTRINSIC
7,6,0.5,314,0.0026666666666666666,0.1489305220000712,1.69455716630793,0.39058144641555387,INTRINSIC
8,3,0.0,42,0.0013333333333333333,0.06786579247064366,0.9001897203449893,0.6621284928025304,INTRINSIC
8,3,0.0,123,0.0013333333333333333,0.040022153423257496,0.6181243319500033,0.6986213425528492,INTRINSIC
8,3,0.0,777,0.0026666666666666666,0.0520494349861136,0.799461177581813,0.5892402616168209,INTRINSIC
8,3,0.0,999,0.0013333333333333333,0.10069840481745489,0.9931503223893852,0.4984554676285351,INTRINSIC
8,3,0.0,314,0.0013333333333333333,0.08734245472167454,0.8738296592173306,0.5140555474639772,INTRINSIC
