condition,t_pulse,seed,dstar,flip_time,acc_final,rule,param,stop,acc
STNO_FULL,1500,11,-1,6995,1,FIXED,1200,1200,0
STNO_FULL,1500,11,-1,6995,1,FIXED,1800,1800,0
STNO_FULL,1500,11,-1,6995,1,FIXED,2400,2400,0
STNO_FULL,1500,11,-1,6995,1,FIXED,3000,3000,1
STNO_FULL,1500,11,-1,6995,1,FIXED,3600,3600,1
STNO_FULL,1500,11,-1,6995,1,FIXED,4200,4200,0
STNO_FULL,1500,11,-1,6995,1,FIXED,4800,4800,0
STNO_FULL,1500,11,-1,6995,1,FIXED,5400,5400,0
STNO_FULL,1500,11,-1,6995,1,FIXED,6000,6000,0
STNO_FULL,1500,11,-1,6995,1,FIXED,6600,6600,0
STNO_FULL,1500,11,-1,6995,1,FIXED,7200,7200,1
STNO_FULL,1500,11,-1,6995,1,FIXED,7800,7800,1
STNO_FULL,1500,11,-1,6995,1,FIXED,8400,8400,1
STNO_FULL,1500,11,-1,6995,1,FIXED,9000,9000,1
STNO_FULL,3000,0,-1,6092,1,DOUBT_PAIR,0.2,9000,1
STNO_FULL,3000,0,-1,6092,1,DOUBT_PAIRL,0.2,9000,1
STNO_FULL,3000,0,-1,6092,1,DOUBT_P,0.2,9000,1
STNO_FULL,3000,0,-1,6092,1,DOUBT_S,0.2,9000,1
STNO_FULL,3000,0,-1,6092,1,DOUBT_U,0.2,9000,1
STNO_FULL,3000,0,-1,6092,1,DOUBT_PAIR,0.3,9000,1
STNO_FULL,3000,0,-1,6092,1,DOUBT_PAIRL,0.3,9000,1
STNO_FULL,3000,0,-1,6092,1,DOUBT_P,0.3,9000,1
STNO_FULL,3000,0,-1,6092,1,DOUBT_S,0.3,9000,1
STNO_FULL,3000,0,-1,6092,1,DOUBT_U,0.3,9000,1
STNO_FULL,3000,0,-1,6092,1,DOUBT_PAIR,0.5,9000,1
STNO_FULL,3000,0,-1,6092,1,DOUBT_PAIRL,0.5,9000,1
STNO_FULL,3000,0,-1,6092,1,DOUBT_P,0.5,9000,1
STNO_FULL,3000,0,-1,6092,1,DOUBT_S,0.5,9000,1
STNO_FULL,3000,0,-1,6092,1,DOUBT_U,0.5,9000,1
STNO_FULL,3000,0,-1,6092,1,CONV,0.0002,3120,0
STNO_FULL,3000,0,-1,6092,1,CONV,0.0005,3117,0
STNO_FULL,3000,0,-1,6092,1,CONV,0.001,3112,0
STNO_FULL,3000,0,-1,6092,1,FIXED,600,600,0
STNO_FULL,3000,0,-1,6092,1,FIXED,1200,1200,0
STNO_FULL,3000,0,-1,6092,1,FIXED,1800,1800,0
STNO_FULL,3000,0,-1,6092,1,FIXED,2400,2400,0
STNO_FULL,3000,0,-1,6092,1,FIXED,3000,3000,0
STNO_FULL,3000,0,-1,6092,1,FIXED,3600,3600,0
STNO_FULL,3000,0,-1,6092,1,FIXED,4200,4200,0
STNO_FULL,3000,0,-1,6092,1,FIXED,4800,4800,0
STNO_FULL,3000,0,-1,6092,1,FIXED,5400,5400,0
STNO_FULL,3000,0,-1,6092,1,FIXED,6000,6000,0
STNO_FULL,3000,0,-1,6092,1,FIXED,6600,6600,1
STNO_FULL,3000,0,-1,6092,1,FIXED,7200,7200,1
STNO_FULL,3000,0,-1,6092,1,FIXED,7800,7800,1
STNO_FULL,3000,0,-1,6092,1,FIXED,8400,8400,1
STNO_FULL,3000,0,-1,6092,1,FIXED,9000,9000,1
STNO_FULL,3000,1,-1,6808,1,DOUBT_PAIR,0.2,9000,1
STNO_FULL,3000,1,-1,6808,1,DOUBT_PAIRL,0.2,9000,1
STNO_FULL,3000,1,-1,6808,1,DOUBT_P,0.2,9000,1
STNO_FULL,3000,1,-1,6808,1,DOUBT_S,0.2,9000,1
STNO_FULL,3000,1,-1,6808,1,DOUBT_U,0.2,9000,1
STNO_FULL,3000,1,-1,6808,1,DOUBT_PAIR,0.3,9000,1
STNO_FULL,3000,1,-1,6808,1,DOUBT_PAIRL,0.3,9000,1
STNO_FULL,3000,1,-1,6808,1,DOUBT_P,0.3,9000,1
STNO_FULL,3000,1,-1,6808,1,DOUBT_S,0.3,9000,1
STNO_FULL,3000,1,-1,6808,1,DOUBT_U,0.3,9000,1
STNO_FULL,3000,1,-1,6808,1,DOUBT_PAIR,0.5,8936,1
STNO_FULL,3000,1,-1,6808,1,DOUBT_PAIRL,0.5,9000,1
STNO_FULL,3000,1,-1,6808,1,DOUBT_P,0.5,8538,1
STNO_FULL,3000,1,-1,6808,1,DOUBT_S,0.5,9000,1
STNO_FULL,3000,1,-1,6808,1,DOUBT_U,0.5,9000,1
STNO_FULL,3000,1,-1,6808,1,CONV,0.0002,3106,0
STNO_FULL,3000,1,-1,6808,1,CONV,0.0005,3103,0
STNO_FULL,3000,1,-1,6808,1,CONV,0.001,3097,0
STNO_FULL,3000,1,-1,6808,1,FIXED,600,600,0
STNO_FULL,3000,1,-1,6808,1,FIXED,1200,1200,0
STNO_FULL,3000,1,-1,6808,1,FIXED,1800,1800,0
STNO_FULL,3000,1,-1,6808,1,FIXED,2400,2400,0
STNO_FULL,3000,1,-1,6808,1,FIXED,3000,3000,0
STNO_FULL,3000,1,-1,6808,1,FIXED,3600,3600,0
STNO_FULL,3000,1,-1,6808,1,FIXED,4200,4200,0
STNO_FULL,3000,1,-1,6808,1,FIXED,4800,4800,0
STNO_FULL,3000,1,-1,6808,1,FIXED,5400,5400,0
STNO_FULL,3000,1,-1,6808,1,FIXED,6000,6000,0
STNO_FULL,3000,1,-1,6808,1,FIXED,6600,6600,0
STNO_FULL,3000,1,-1,6808,1,FIXED,7200,7200,1
STNO_FULL,3000,1,-1,6808,1,FIXED,7800,7800,1
STNO_FULL,3000,1,-1,6808,1,FIXED,8400,8400,1
STNO_FULL,3000,1,-1,6808,1,FIXED,9000,9000,1
STNO_FULL,3000,2,1,6438,1,DOUBT_PAIR,0.2,9000,1
STNO_FULL,3000,2,1,6438,1,DOUBT_PAIRL,0.2,9000,1
STNO_FULL,3000,2,1,6438,1,DOUBT_P,0.2,9000,1
STNO_FULL,3000,2,1,6438,1,DOUBT_S,0.2,9000,1
STNO_FULL,3000,2,1,6438,1,DOUBT_U,0.2,9000,1
STNO_FULL,3000,2,1,6438,1,DOUBT_PAIR,0.3,9000,1
STNO_FULL,3000,2,1,6438,1,DOUBT_PAIRL,0.3,9000,1
STNO_FULL,3000,2,1,6438,1,DOUBT_P,0.3,9000,1
STNO_FULL,3000,2,1,6438,1,DOUBT_S,0.3,9000,1
STNO_FULL,3000,2,1,6438,1,DOUBT_U,0.3,9000,1
STNO_FULL,3000,2,1,6438,1,DOUBT_PAIR,0.5,9000,1
STNO_FULL,3000,2,1,6438,1,DOUBT_PAIRL,0.5,9000,1
STNO_FULL,3000,2,1,6438,1,DOUBT_P,0.5,8890,1
STNO_FULL,3000,2,1,6438,1,DOUBT_S,0.5,9000,1
STNO_FULL,3000,2,1,6438,1,DOUBT_U,0.5,9000,1
STNO_FULL,3000,2,1,6438,1,CONV,0.0002,3090,0
STNO_FULL,3000,2,1,6438,1,CONV,0.0005,3086,0
STNO_FULL,3000,2,1,6438,1,CONV,0.001,3079,0
STNO_FULL,3000,2,1,6438,1,FIXED,600,600,0
STNO_FULL,3000,2,1,6438,1,FIXED,1200,1200,0
STNO_FULL,3000,2,1,6438,1,FIXED,1800,1800,0
STNO_FULL,3000,2,1,6438,1,FIXED,2400,2400,0
STNO_FULL,3000,2,1,6438,1,FIXED,3000,3000,0
STNO_FULL,3000,2,1,6438,1,FIXED,3600,3600,0
STNO_FULL,3000,2,1,6438,1,FIXED,4200,4200,0
STNO_FULL,3000,2,1,6438,1,FIXED,4800,4800,0
STNO_FULL,3000,2,1,6438,1,FIXED,5400,5400,0
STNO_FULL,3000,2,1,6438,1,FIXED,6000,6000,0
STNO_FULL,3000,2,1,6438,1,FIXED,6600,6600,1
STNO_FULL,3000,2,1,6438,1,FIXED,7200,7200,1
STNO_FULL,3000,2,1,6438,1,FIXED,7800,7800,1
STNO_FULL,3000,2,1,6438,1,FIXED,8400,8400,1
STNO_FULL,3000,2,1,6438,1,FIXED,9000,9000,1
STNO_FULL,3000,3,-1,5578,1,DOUBT_PAIR,0.2,9000,1
STNO_FULL,3000,3,-1,5578,1,DOUBT_PAIRL,0.2,9000,1
STNO_FULL,3000,3,-1,5578,1,DOUBT_P,0.2,9000,1
STNO_FULL,3000,3,-1,5578,1,DOUBT_S,0.2,9000,1
STNO_FULL,3000,3,-1,5578,1,DOUBT_U,0.2,9000,1
STNO_FULL,3000,3,-1,5578,1,DOUBT_PAIR,0.3,9000,1
STNO_FULL,3000,3,-1,5578,1,DOUBT_PAIRL,0.3,9000,1
STNO_FULL,3000,3,-1,5578,1,DOUBT_P,0.3,9000,1
STNO_FULL,3000,3,-1,5578,1,DOUBT_S,0.3,9000,1
STNO_FULL,3000,3,-1,5578,1,DOUBT_U,0.3,9000,1
STNO_FULL,3000,3,-1,5578,1,DOUBT_PAIR,0.5,9000,1
STNO_FULL,3000,3,-1,5578,1,DOUBT_PAIRL,0.5,9000,1
STNO_FULL,3000,3,-1,5578,1,DOUBT_P,0.5,9000,1
STNO_FULL,3000,3,-1,5578,1,DOUBT_S,0.5,9000,1
STNO_FULL,3000,3,-1,5578,1,DOUBT_U,0.5,9000,1
STNO_FULL,3000,3,-1,5578,1,CONV,0.0002,3070,0
STNO_FULL,3000,3,-1,5578,1,CONV,0.0005,3065,0
STNO_FULL,3000,3,-1,5578,1,CONV,0.001,3057,0
STNO_FULL,3000,3,-1,5578,1,FIXED,600,600,0
STNO_FULL,3000,3,-1,5578,1,FIXED,1200,1200,0
STNO_FULL,3000,3,-1,5578,1,FIXED,1800,1800,0
STNO_FULL,3000,3,-1,5578,1,FIXED,2400,2400,0
STNO_FULL,3000,3,-1,5578,1,FIXED,3000,3000,0
STNO_FULL,3000,3,-1,5578,1,FIXED,3600,3600,0
STNO_FULL,3000,3,-1,5578,1,FIXED,4200,4200,0
STNO_FULL,3000,3,-1,5578,1,FIXED,4800,4800,0
STNO_FULL,3000,3,-1,5578,1,FIXED,5400,5400,0
STNO_FULL,3000,3,-1,5578,1,FIXED,6000,6000,1
STNO_FULL,3000,3,-1,5578,1,FIXED,6600,6600,1
STNO_FULL,3000,3,-1,5578,1,FIXED,7200,7200,1
STNO_FULL,3000,3,-1,5578,1,FIXED,7800,7800,1
STNO_FULL,3000,3,-1,5578,1,FIXED,8400,8400,1
STNO_FULL,3000,3,-1,5578,1,FIXED,9000,9000,1
STNO_FULL,3000,4,1,8829,1,DOUBT_PAIR,0.2,9000,1
STNO_FULL,3000,4,1,8829,1,DOUBT_PAIRL,0.2,9000,1
STNO_FULL,3000,4,1,8829,1,DOUBT_P,0.2,9000,1
STNO_FULL,3000,4,1,8829,1,DOUBT_S,0.2,9000,1
STNO_FULL,3000,4,1,8829,1,DOUBT_U,0.2,9000,1
STNO_FULL,3000,4,1,8829,1,DOUBT_PAIR,0.3,9000,1
STNO_FULL,3000,4,1,8829,1,DOUBT_PAIRL,0.3,9000,1
STNO_FULL,3000,4,1,8829,1,DOUBT_P,0.3,9000,1
STNO_FULL,3000,4,1,8829,1,DOUBT_S,0.3,9000,1
STNO_FULL,3000,4,1,8829,1,DOUBT_U,0.3,9000,1
STNO_FULL,3000,4,1,8829,1,DOUBT_PAIR,0.5,8764,0
STNO_FULL,3000,4,1,8829,1,DOUBT_PAIRL,0.5,9000,1
STNO_FULL,3000,4,1,8829,1,DOUBT_P,0.5,7891,0
STNO_FULL,3000,4,1,8829,1,DOUBT_S,0.5,9000,1
STNO_FULL,3000,4,1,8829,1,DOUBT_U,0.5,9000,1
STNO_FULL,3000,4,1,8829,1,CONV,0.0002,3132,0
STNO_FULL,3000,4,1,8829,1,CONV,0.0005,3129,0
STNO_FULL,3000,4,1,8829,1,CONV,0.001,3124,0
STNO_FULL,3000,4,1,8829,1,FIXED,600,600,0
STNO_FULL,3000,4,1,8829,1,FIXED,1200,1200,0
STNO_FULL,3000,4,1,8829,1,FIXED,1800,1800,0
STNO_FULL,3000,4,1,8829,1,FIXED,2400,2400,0
STNO_FULL,3000,4,1,8829,1,FIXED,3000,3000,0
STNO_FULL,3000,4,1,8829,1,FIXED,3600,3600,0
STNO_FULL,3000,4,1,8829,1,FIXED,4200,4200,0
STNO_FULL,3000,4,1,8829,1,FIXED,4800,4800,0
STNO_FULL,3000,4,1,8829,1,FIXED,5400,5400,0
STNO_FULL,3000,4,1,8829,1,FIXED,6000,6000,0
STNO_FULL,3000,4,1,8829,1,FIXED,6600,6600,0
STNO_FULL,3000,4,1,8829,1,FIXED,7200,7200,0
STNO_FULL,3000,4,1,8829,1,FIXED,7800,7800,0
STNO_FULL,3000,4,1,8829,1,FIXED,8400,8400,0
STNO_FULL,3000,4,1,8829,1,FIXED,9000,9000,1
STNO_FULL,3000,5,-1,6170,1,DOUBT_PAIR,0.2,9000,1
STNO_FULL,3000,5,-1,6170,1,DOUBT_PAIRL,0.2,9000,1
STNO_FULL,3000,5,-1,6170,1,DOUBT_P,0.2,9000,1
STNO_FULL,3000,5,-1,6170,1,DOUBT_S,0.2,9000,1
STNO_FULL,3000,5,-1,6170,1,DOUBT_U,0.2,9000,1
STNO_FULL,3000,5,-1,6170,1,DOUBT_PAIR,0.3,9000,1
STNO_FULL,3000,5,-1,6170,1,DOUBT_PAIRL,0.3,9000,1
STNO_FULL,3000,5,-1,6170,1,DOUBT_P,0.3,9000,1
STNO_FULL,3000,5,-1,6170,1,DOUBT_S,0.3,9000,1
STNO_FULL,3000,5,-1,6170,1,DOUBT_U,0.3,9000,1
STNO_FULL,3000,5,-1,6170,1,DOUBT_PAIR,0.5,9000,1
STNO_FULL,3000,5,-1,6170,1,DOUBT_PAIRL,0.5,9000,1
STNO_FULL,3000,5,-1,6170,1,DOUBT_P,0.5,9000,1
STNO_FULL,3000,5,-1,6170,1,DOUBT_S,0.5,9000,1
STNO_FULL,3000,5,-1,6170,1,DOUBT_U,0.5,9000,1
STNO_FULL,3000,5,-1,6170,1,CONV,0.0002,3085,0
STNO_FULL,3000,5,-1,6170,1,CONV,0.0005,3081,0
STNO_FULL,3000,5,-1,6170,1,CONV,0.001,3073,0
STNO_FULL,3000,5,-1,6170,1,FIXED,600,600,0
STNO_FULL,3000,5,-1,6170,1,FIXED,1200,1200,0
STNO_FULL,3000,5,-1,6170,1,FIXED,1800,1800,0
STNO_FULL,3000,5,-1,6170,1,FIXED,2400,2400,0
STNO_FULL,3000,5,-1,6170,1,FIXED,3000,3000,0
STNO_FULL,3000,5,-1,6170,1,FIXED,3600,3600,0
STNO_FULL,3000,5,-1,6170,1,FIXED,4200,4200,0
STNO_FULL,3000,5,-1,6170,1,FIXED,4800,4800,0
STNO_FULL,3000,5,-1,6170,1,FIXED,5400,5400,0
STNO_FULL,3000,5,-1,6170,1,FIXED,6000,6000,0
STNO_FULL,3000,5,-1,6170,1,FIXED,6600,6600,1
STNO_FULL,3000,5,-1,6170,1,FIXED,7200,7200,1
STNO_FULL,3000,5,-1,6170,1,FIXED,7800,7800,1
STNO_FULL,3000,5,-1,6170,1,FIXED,8400,8400,1
STNO_FULL,3000,5,-1,6170,1,FIXED,9000,9000,1
STNO_FULL,3000,6,-1,6294,1,DOUBT_PAIR,0.2,9000,1
STNO_FULL,3000,6,-1,6294,1,DOUBT_PAIRL,0.2,9000,1
STNO_FULL,3000,6,-1,6294,1,DOUBT_P,0.2,9000,1
STNO_FULL,3000,6,-1,6294,1,DOUBT_S,0.2,9000,1
STNO_FULL,3000,6,-1,6294,1,DOUBT_U,0.2,9000,1
STNO_FULL,3000,6,-1,6294,1,DOUBT_PAIR,0.3,9000,1
STNO_FULL,3000,6,-1,6294,1,DOUBT_PAIRL,0.3,9000,1
STNO_FULL,3000,6,-1,6294,1,DOUBT_P,0.3,9000,1
STNO_FULL,3000,6,-1,6294,1,DOUBT_S,0.3,9000,1
STNO_FULL,3000,6,-1,6294,1,DOUBT_U,0.3,9000,1
STNO_FULL,3000,6,-1,6294,1,DOUBT_PAIR,0.5,9000,1
STNO_FULL,3000,6,-1,6294,1,DOUBT_PAIRL,0.5,9000,1
STNO_FULL,3000,6,-1,6294,1,DOUBT_P,0.5,9000,1
STNO_FULL,3000,6,-1,6294,1,DOUBT_S,0.5,9000,1
STNO_FULL,3000,6,-1,6294,1,DOUBT_U,0.5,9000,1
STNO_FULL,3000,6,-1,6294,1,CONV,0.0002,3113,0
STNO_FULL,3000,6,-1,6294,1,CONV,0.0005,3109,0
STNO_FULL,3000,6,-1,6294,1,CONV,0.001,3104,0
STNO_FULL,3000,6,-1,6294,1,FIXED,600,600,0
STNO_FULL,3000,6,-1,6294,1,FIXED,1200,1200,0
STNO_FULL,3000,6,-1,6294,1,FIXED,1800,1800,0
STNO_FULL,3000,6,-1,6294,1,FIXED,2400,2400,0
STNO_FULL,3000,6,-1,6294,1,FIXED,3000,3000,0
STNO_FULL,3000,6,-1,6294,1,FIXED,3600,3600,0
STNO_FULL,3000,6,-1,6294,1,FIXED,4200,4200,0
STNO_FULL,3000,6,-1,6294,1,FIXED,4800,4800,0
STNO_FULL,3000,6,-1,6294,1,FIXED,5400,5400,0
STNO_FULL,3000,6,-1,6294,1,FIXED,6000,6000,0
STNO_FULL,3000,6,-1,6294,1,FIXED,6600,6600,1
STNO_FULL,3000,6,-1,6294,1,FIXED,7200,7200,1
STNO_FULL,3000,6,-1,6294,1,FIXED,7800,7800,1
STNO_FULL,3000,6,-1,6294,1,FIXED,8400,8400,1
STNO_FULL,3000,6,-1,6294,1,FIXED,9000,9000,1
STNO_FULL,3000,7,-1,8837,1,DOUBT_PAIR,0.2,9000,1
STNO_FULL,3000,7,-1,8837,1,DOUBT_PAIRL,0.2,9000,1
STNO_FULL,3000,7,-1,8837,1,DOUBT_P,0.2,9000,1
STNO_FULL,3000,7,-1,8837,1,DOUBT_S,0.2,9000,1
STNO_FULL,3000,7,-1,8837,1,DOUBT_U,0.2,9000,1
STNO_FULL,3000,7,-1,8837,1,DOUBT_PAIR,0.3,9000,1
STNO_FULL,3000,7,-1,8837,1,DOUBT_PAIRL,0.3,9000,1
STNO_FULL,3000,7,-1,8837,1,DOUBT_P,0.3,9000,1
STNO_FULL,3000,7,-1,8837,1,DOUBT_S,0.3,9000,1
STNO_FULL,3000,7,-1,8837,1,DOUBT_U,0.3,9000,1
STNO_FULL,3000,7,-1,8837,1,DOUBT_PAIR,0.5,9000,1
STNO_FULL,3000,7,-1,8837,1,DOUBT_PAIRL,0.5,9000,1
STNO_FULL,3000,7,-1,8837,1,DOUBT_P,0.5,8987,1
STNO_FULL,3000,7,-1,8837,1,DOUBT_S,0.5,9000,1
STNO_FULL,3000,7,-1,8837,1,DOUBT_U,0.5,9000,1
STNO_FULL,3000,7,-1,8837,1,CONV,0.0002,3108,0
STNO_FULL,3000,7,-1,8837,1,CONV,0.0005,3103,0
STNO_FULL,3000,7,-1,8837,1,CONV,0.001,3095,0
STNO_FULL,3000,7,-1,8837,1,FIXED,600,600,0
STNO_FULL,3000,7,-1,8837,1,FIXED,1200,1200,0
STNO_FULL,3000,7,-1,8837,1,FIXED,1800,1800,0
STNO_FULL,3000,7,-1,8837,1,FIXED,2400,2400,0
STNO_FULL,3000,7,-1,8837,1,FIXED,3000,3000,0
STNO_FULL,3000,7,-1,8837,1,FIXED,3600,3600,0
STNO_FULL,3000,7,-1,8837,1,FIXED,4200,4200,0
STNO_FULL,3000,7,-1,8837,1,FIXED,4800,4800,0
STNO_FULL,3000,7,-1,8837,1,FIXED,5400,5400,0
STNO_FULL,3000,7,-1,8837,1,FIXED,6000,6000,1
STNO_FULL,3000,7,-1,8837,1,FIXED,6600,6600,1
STNO_FULL,3000,7,-1,8837,1,FIXED,7200,7200,0
STNO_FULL,3000,7,-1,8837,1,FIXED,7800,7800,0
STNO_FULL,3000,7,-1,8837,1,FIXED,8400,8400,0
STNO_FULL,3000,7,-1,8837,1,FIXED,9000,9000,1
STNO_FULL,3000,8,-1,6667,1,DOUBT_PAIR,0.2,9000,1
STNO_FULL,3000,8,-1,6667,1,DOUBT_PAIRL,0.2,9000,1
STNO_FULL,3000,8,-1,6667,1,DOUBT_P,0.2,9000,1
STNO_FULL,3000,8,-1,6667,1,DOUBT_S,0.2,9000,1
STNO_FULL,3000,8,-1,6667,1,DOUBT_U,0.2,9000,1
STNO_FULL,3000,8,-1,6667,1,DOUBT_PAIR,0.3,9000,1
STNO_FULL,3000,8,-1,6667,1,DOUBT_PAIRL,0.3,9000,1
STNO_FULL,3000,8,-1,6667,1,DOUBT_P,0.3,9000,1
STNO_FULL,3000,8,-1,6667,1,DOUBT_S,0.3,9000,1
STNO_FULL,3000,8,-1,6667,1,DOUBT_U,0.3,9000,1
STNO_FULL,3000,8,-1,6667,1,DOUBT_PAIR,0.5,9000,1
STNO_FULL,3000,8,-1,6667,1,DOUBT_PAIRL,0.5,9000,1
STNO_FULL,3000,8,-1,6667,1,DOUBT_P,0.5,8257,1
STNO_FULL,3000,8,-1,6667,1,DOUBT_S,0.5,9000,1
STNO_FULL,3000,8,-1,6667,1,DOUBT_U,0.5,9000,1
STNO_FULL,3000,8,-1,6667,1,CONV,0.0002,3119,0
STNO_FULL,3000,8,-1,6667,1,CONV,0.0005,3116,0
STNO_FULL,3000,8,-1,6667,1,CONV,0.001,3111,0
STNO_FULL,3000,8,-1,6667,1,FIXED,600,600,0
STNO_FULL,3000,8,-1,6667,1,FIXED,1200,1200,0
STNO_FULL,3000,8,-1,6667,1,FIXED,1800,1800,0
STNO_FULL,3000,8,-1,6667,1,FIXED,2400,2400,0
STNO_FULL,3000,8,-1,6667,1,FIXED,3000,3000,0
STNO_FULL,3000,8,-1,6667,1,FIXED,3600,3600,0
STNO_FULL,3000,8,-1,6667,1,FIXED,4200,4200,0
STNO_FULL,3000,8,-1,6667,1,FIXED,4800,4800,0
STNO_FULL,3000,8,-1,6667,1,FIXED,5400,5400,0
STNO_FULL,3000,8,-1,6667,1,FIXED,6000,6000,0
STNO_FULL,3000,8,-1,6667,1,FIXED,6600,6600,0
STNO_FULL,3000,8,-1,6667,1,FIXED,7200,7200,1
STNO_FULL,3000,8,-1,6667,1,FIXED,7800,7800,1
STNO_FULL,3000,8,-1,6667,1,FIXED,8400,8400,1
STNO_FULL,3000,8,-1,6667,1,FIXED,9000,9000,1
STNO_FULL,3000,9,-1,6039,1,DOUBT_PAIR,0.2,9000,1
STNO_FULL,3000,9,-1,6039,1,DOUBT_PAIRL,0.2,9000,1
STNO_FULL,3000,9,-1,6039,1,DOUBT_P,0.2,9000,1
STNO_FULL,3000,9,-1,6039,1,DOUBT_S,0.2,9000,1
STNO_FULL,3000,9,-1,6039,1,DOUBT_U,0.2,9000,1
STNO_FULL,3000,9,-1,6039,1,DOUBT_PAIR,0.3,9000,1
STNO_FULL,3000,9,-1,6039,1,DOUBT_PAIRL,0.3,9000,1
STNO_FULL,3000,9,-1,6039,1,DOUBT_P,0.3,9000,1
STNO_FULL,3000,9,-1,6039,1,DOUBT_S,0.3,9000,1
STNO_FULL,3000,9,-1,6039,1,DOUBT_U,0.3,9000,1
STNO_FULL,3000,9,-1,6039,1,DOUBT_PAIR,0.5,9000,1
STNO_FULL,3000,9,-1,6039,1,DOUBT_PAIRL,0.5,9000,1
STNO_FULL,3000,9,-1,6039,1,DOUBT_P,0.5,8279,1
STNO_FULL,3000,9,-1,6039,1,DOUBT_S,0.5,9000,1
STNO_FULL,3000,9,-1,6039,1,DOUBT_U,0.5,9000,1
STNO_FULL,3000,9,-1,6039,1,CONV,0.0002,3110,0
STNO_FULL,3000,9,-1,6039,1,CONV,0.0005,3106,0
STNO_FULL,3000,9,-1,6039,1,CONV,0.001,3100,0
STNO_FULL,3000,9,-1,6039,1,FIXED,600,600,0
STNO_FULL,3000,9,-1,6039,1,FIXED,1200,1200,0
STNO_FULL,3000,9,-1,6039,1,FIXED,1800,1800,0
STNO_FULL,3000,9,-1,6039,1,FIXED,2400,2400,0
STNO_FULL,3000,9,-1,6039,1,FIXED,3000,3000,0
STNO_FULL,3000,9,-1,6039,1,FIXED,3600,3600,0
STNO_FULL,3000,9,-1,6039,1,FIXED,4200,4200,0
STNO_FULL,3000,9,-1,6039,1,FIXED,4800,4800,0
STNO_FULL,3000,9,-1,6039,1,FIXED,5400,5400,0
STNO_FULL,3000,9,-1,6039,1,FIXED,6000,6000,0
STNO_FULL,3000,9,-1,6039,1,FIXED,6600,6600,1
STNO_FULL,3000,9,-1,6039,1,FIXED,7200,7200,1
STNO_FULL,3000,9,-1,6039,1,FIXED,7800,7800,1
STNO_FULL,3000,9,-1,6039,1,FIXED,8400,8400,1
STNO_FULL,3000,9,-1,6039,1,FIXED,9000,9000,1
STNO_FULL,3000,10,1,6243,1,DOUBT_PAIR,0.2,9000,1
STNO_FULL,3000,10,1,6243,1,DOUBT_PAIRL,0.2,9000,1
STNO_FULL,3000,10,1,6243,1,DOUBT_P,0.2,9000,1
STNO_FULL,3000,10,1,6243,1,DOUBT_S,0.2,9000,1
STNO_FULL,3000,10,1,6243,1,DOUBT_U,0.2,9000,1
STNO_FULL,3000,10,1,6243,1,DOUBT_PAIR,0.3,9000,1
STNO_FULL,3000,10,1,6243,1,DOUBT_PAIRL,0.3,9000,1
STNO_FULL,3000,10,1,6243,1,DOUBT_P,0.3,9000,1
STNO_FULL,3000,10,1,6243,1,DOUBT_S,0.3,9000,1
STNO_FULL,3000,10,1,6243,1,DOUBT_U,0.3,9000,1
STNO_FULL,3000,10,1,6243,1,DOUBT_PAIR,0.5,9000,1
STNO_FULL,3000,10,1,6243,1,DOUBT_PAIRL,0.5,9000,1
STNO_FULL,3000,10,1,6243,1,DOUBT_P,0.5,8826,1
STNO_FULL,3000,10,1,6243,1,DOUBT_S,0.5,9000,1
STNO_FULL,3000,10,1,6243,1,DOUBT_U,0.5,9000,1
STNO_FULL,3000,10,1,6243,1,CONV,0.0002,3055,0
STNO_FULL,3000,10,1,6243,1,CONV,0.0005,3050,0
STNO_FULL,3000,10,1,6243,1,CONV,0.001,3039,0
STNO_FULL,3000,10,1,6243,1,FIXED,600,600,0
STNO_FULL,3000,10,1,6243,1,FIXED,1200,1200,0
STNO_FULL,3000,10,1,6243,1,FIXED,1800,1800,0
STNO_FULL,3000,10,1,6243,1,FIXED,2400,2400,0
STNO_FULL,3000,10,1,6243,1,FIXED,3000,3000,0
STNO_FULL,3000,10,1,6243,1,FIXED,3600,3600,0
STNO_FULL,3000,10,1,6243,1,FIXED,4200,4200,0
STNO_FULL,3000,10,1,6243,1,FIXED,4800,4800,0
STNO_FULL,3000,10,1,6243,1,FIXED,5400,5400,0
STNO_FULL,3000,10,1,6243,1,FIXED,6000,6000,0
STNO_FULL,3000,10,1,6243,1,FIXED,6600,6600,1
STNO_FULL,3000,10,1,6243,1,FIXED,7200,7200,1
STNO_FULL,3000,10,1,6243,1,FIXED,7800,7800,1
STNO_FULL,3000,10,1,6243,1,FIXED,8400,8400,1
STNO_FULL,3000,10,1,6243,1,FIXED,9000,9000,1
STNO_FULL,3000,11,-1,8068,1,DOUBT_PAIR,0.2,9000,1
STNO_FULL,3000,11,-1,8068,1,DOUBT_PAIRL,0.2,9000,1
STNO_FULL,3000,11,-1,8068,1,DOUBT_P,0.2,9000,1
STNO_FULL,3000,11,-1,8068,1,DOUBT_S,0.2,9000,1
STNO_FULL,3000,11,-1,8068,1,DOUBT_U,0.2,9000,1
STNO_FULL,3000,11,-1,8068,1,DOUBT_PAIR,0.3,9000,1
STNO_FULL,3000,11,-1,8068,1,DOUBT_PAIRL,0.3,9000,1
STNO_FULL,3000,11,-1,8068,1,DOUBT_P,0.3,9000,1
